id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,off_camera,under_pressure,counterpress,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y,passing_accuracy
dc8e8c22-794a-4065-9706-279996682f34,3753,2,00:46:50.670,91,Free Kick,214,From Free Kick,Italy,Gianluigi Donnarumma,Goalkeeper,1.382525,3795220,7036,,,,0.995009762124496,Complete,7173,Leonardo Bonucci,Ground Pass,Right Foot,14.913489,34.278873,15.0,50.4,0.73 (35/48)
76489ed9-5ef8-4af4-acbe-0efb2dd0dd2f,3756,2,00:46:53.282,91,,214,From Free Kick,Italy,Leonardo Bonucci,Right Center Back,1.459289,3795220,7173,,,,0.9445247371581452,Complete,7002,Rafael Tolói,Ground Pass,Right Foot,19.658062,54.060516,52.3,69.5,0.71 (37/52)
179847a9-cf27-4f1b-834e-6b3f8aa8d00d,3759,2,00:46:56.735,91,,214,From Free Kick,Italy,Rafael Tolói,Right Back,2.84476,3795220,7002,,,,0.7892979583101918,Incomplete,7471,Andrea Belotti,Ground Pass,Right Foot,57.68716,72.29086,103.6,55.1,0.65 (13/20)
6552eb56-4dab-4ad4-ab04-1e3960375bc4,3763,2,00:47:01.610,92,,215,From Keeper,Spain,Unai Simón Mendibil,Goalkeeper,1.831593,3795220,11748,,,,0.9911789837038316,Complete,6765,Rodrigo Hernández Cascante,Ground Pass,Keeper Arm,16.85744,23.078922,34.3,35.9,0.88 (51/58)
c19fa081-0ce2-4e75-84c1-d9c23a20355f,3766,2,00:47:08.288,92,,215,From Keeper,Spain,Rodrigo Hernández Cascante,Right Center Midfield,1.147607,3795220,6765,,,,0.9862601572040474,Complete,6840,Marcos Llorente Moreno,Ground Pass,Right Foot,51.95738,42.873398,55.4,72.0,0.96 (43/45)
8c2fd8b1-3c27-4c36-b685-652eb6efcdc6,3769,2,00:47:10.558,92,,215,From Keeper,Spain,Marcos Llorente Moreno,Right Back,1.229068,3795220,6840,,,,0.995087229696104,Complete,31953,Eric García Martret,Ground Pass,Right Foot,54.0719,65.59017,47.1,65.2,0.93 (26/28)
6ac6f337-9171-4994-8c50-c923d7d6e903,3772,2,00:47:12.688,92,,215,From Keeper,Spain,Eric García Martret,Right Center Back,0.452222,3795220,31953,,,,0.8787007429730859,Complete,5203,Sergio Busquets i Burgos,Ground Pass,Right Foot,49.116615,43.690037,49.2,54.3,0.97 (128/132)
d29c9796-8737-4fa8-8b93-c4a21544785e,3781,2,00:47:18.671,92,,215,From Keeper,Italy,Matteo Pessina,Left Center Midfield,0.678618,3795220,11601,,,,0.9708255751525348,Complete,7156,Federico Chiesa,Ground Pass,Left Foot,75.79257,19.396133,79.0,15.3,0.78 (7/9)
5b225a78-7900-4e09-8aec-f481ec0f6010,3785,2,00:47:20.445,92,,215,From Keeper,Italy,Federico Chiesa,Left Wing,4.446224,3795220,7156,,True,,0.4718123922608955,Pass Offside,7131,Domenico Berardi,High Pass,Left Foot,83.29324,20.968405,109.4,75.0,0.67 (10/15)
4e1de6dd-129f-4af9-ab24-0cd03d7619b8,3787,2,00:47:38.879,92,Free Kick,216,From Free Kick,Spain,Unai Simón Mendibil,Goalkeeper,1.06921,3795220,11748,True,,,0.8786353886331827,Complete,6766,Gerard Moreno Balaguero,High Pass,Right Foot,9.2,7.2,59.5,56.4,0.88 (51/58)
c65be1ba-83e6-4470-96e5-45496ed3a546,3790,2,00:47:46.234,92,,216,From Free Kick,Spain,Gerard Moreno Balaguero,Right Wing,2.24115,3795220,6766,,,,0.9846292634177992,Complete,5211,Jordi Alba Ramos,Ground Pass,Left Foot,65.63964,44.952053,60.1,14.3,0.68 (17/25)
43ed3ba5-9944-40e9-bab4-433a445b665b,3793,2,00:47:51.880,92,,216,From Free Kick,Spain,Jordi Alba Ramos,Left Back,0.924161,3795220,5211,,,,0.9950916413293782,Complete,5203,Sergio Busquets i Burgos,Ground Pass,Left Foot,66.95806,14.86332,62.1,30.5,0.8 (85/106)
2bc60370-7dc8-4948-8e8c-2854abb30d8d,3795,2,00:47:52.804,92,,216,From Free Kick,Spain,Sergio Busquets i Burgos,Center Defensive Midfield,0.834307,3795220,5203,,,,0.9947816594295396,Complete,4353,Aymeric Laporte,Ground Pass,Left Foot,61.002396,29.0952,56.9,26.7,0.93 (68/73)
4b0d7ac9-47f5-46f1-879e-7f1eb8c7e441,3797,2,00:47:53.639,92,,216,From Free Kick,Spain,Aymeric Laporte,Left Center Back,1.886855,3795220,4353,,,,0.9907196191194124,Complete,31953,Eric García Martret,Ground Pass,Left Foot,55.357544,23.55291,57.4,47.0,0.93 (132/142)
b6f6a25f-e4f0-4123-a467-e24793e841bf,3800,2,00:47:57.415,92,,216,From Free Kick,Spain,Eric García Martret,Right Center Back,1.472714,3795220,31953,,,,0.9799144700378618,Complete,6840,Marcos Llorente Moreno,Ground Pass,Left Foot,55.4886,51.330406,62.7,75.9,0.97 (128/132)
023f9577-42a7-4665-9b79-508a0c84da85,3803,2,00:47:59.906,92,,216,From Free Kick,Spain,Marcos Llorente Moreno,Right Back,1.044211,3795220,6840,,,,0.8929909613362602,Complete,6766,Gerard Moreno Balaguero,Ground Pass,Right Foot,65.25328,73.731705,84.5,78.5,0.93 (26/28)
b38045d1-d1b4-4848-b359-9353e198b134,3807,2,00:48:03.072,93,,216,From Free Kick,Spain,Gerard Moreno Balaguero,Right Wing,1.0867,3795220,6766,,,,0.9550651853606305,Complete,6765,Rodrigo Hernández Cascante,Ground Pass,Left Foot,79.26763,73.61168,81.3,65.8,0.68 (17/25)
ec090b08-f93f-473e-b285-b6eb0dc85d6c,3813,3,00:00:00.772,90,Kick Off,217,From Kick Off,Spain,Pedro González López,Left Center Midfield,1.337313,3795220,30486,,,,0.9981252168826124,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,60.423576,41.619164,40.9,32.9,0.98 (61/62)
facd424f-2c33-4698-9715-a30281d9f496,3816,3,00:00:03.468,90,,217,From Kick Off,Spain,Aymeric Laporte,Left Center Back,2.903691,3795220,4353,,,,0.41238020405663656,Incomplete,6766,Gerard Moreno Balaguero,High Pass,Left Foot,44.33149,34.29974,92.9,65.4,0.93 (132/142)
ebb940eb-0646-4183-95bd-300ac8f08daf,3821,3,00:00:14.512,90,Throw-in,218,From Throw In,Spain,Marcos Llorente Moreno,Right Back,1.461481,3795220,6840,,,,0.9788434036083212,Complete,31953,Eric García Martret,Low Pass,,69.54454,81.48765,49.3,72.0,0.93 (26/28)
1737db6f-69d4-46e8-91bf-3d3e8c0a5210,3824,3,00:00:17.282,90,,218,From Throw In,Spain,Eric García Martret,Right Center Back,2.29494,3795220,31953,,,,0.9812357799696784,Complete,4353,Aymeric Laporte,Ground Pass,Left Foot,46.70143,70.331154,47.8,32.9,0.97 (128/132)
e02f21f5-d638-46f4-8c03-fe4051d27815,3827,3,00:00:22.944,90,,218,From Throw In,Spain,Aymeric Laporte,Left Center Back,1.13258,3795220,4353,,,,0.9944556763506928,Complete,5211,Jordi Alba Ramos,Ground Pass,Right Foot,61.683273,22.69436,56.7,4.0,0.93 (132/142)
bc3f9aeb-7272-41b1-8437-aa8e6a3aa689,3830,3,00:00:25.554,90,,218,From Throw In,Spain,Jordi Alba Ramos,Left Back,1.902081,3795220,5211,,,,0.975203757433466,Complete,31953,Eric García Martret,Ground Pass,Left Foot,52.69063,17.496244,42.2,42.7,0.8 (85/106)
afd53feb-93d7-4d6d-8bf5-43529e6120fa,3833,3,00:00:31.942,90,,218,From Throw In,Spain,Eric García Martret,Right Center Back,1.594877,3795220,31953,,,,0.9844543140102454,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,50.875954,47.30077,49.5,19.2,0.97 (128/132)
cab46e6f-a024-4b30-84e6-29919b12f028,3836,3,00:00:34.891,90,,218,From Throw In,Spain,Aymeric Laporte,Left Center Back,1.772523,3795220,4353,,,,0.9337733476473014,Complete,5211,Jordi Alba Ramos,Ground Pass,Left Foot,55.998585,25.24633,76.0,4.0,0.93 (132/142)
f2a0eafb-ef29-4762-b4c6-a7a48b0714c7,3839,3,00:00:36.664,90,,218,From Throw In,Spain,Jordi Alba Ramos,Left Back,0.899166,3795220,5211,,True,,0.9263623791930464,Complete,16532,Daniel Olmo Carvajal,Ground Pass,Left Foot,76.18939,8.306134,82.8,11.9,0.8 (85/106)
006feca7-acda-433f-8adc-5ebc3d0cb65e,3845,3,00:01:21.163,91,Free Kick,219,From Free Kick,Spain,Daniel Olmo Carvajal,Left Wing,1.480929,3795220,16532,,,,0.3195562840258117,Incomplete,,,High Pass,Right Foot,84.87747,23.897738,111.5,33.7,0.61 (30/49)
ffe878c9-2c41-4ded-b72e-ddb844ec0a4f,3850,3,00:01:37.911,91,Free Kick,220,From Free Kick,Italy,Leonardo Bonucci,Right Center Back,1.317215,3795220,7173,,,,0.9947796960511504,Complete,7024,Jorge Luiz Frello Filho,Ground Pass,Left Foot,18.75721,46.80735,20.1,64.1,0.71 (37/52)
7844038e-96a5-4d8a-926e-3167129d4f76,3853,3,00:01:43.263,91,,220,From Free Kick,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,0.842226,3795220,7024,,,,0.9462429607889672,Complete,7002,Rafael Tolói,Ground Pass,Right Foot,38.898834,66.09566,43.2,77.2,0.82 (28/34)
1b7db767-0ee5-4d80-9f3c-83a64f0b0f8f,3857,3,00:01:44.992,91,,220,From Free Kick,Italy,Rafael Tolói,Right Back,0.934801,3795220,7002,,True,,0.8607561680161108,Complete,7131,Domenico Berardi,Ground Pass,Right Foot,43.08788,75.78082,56.3,77.8,0.65 (13/20)
0a4a7c38-70cd-44c9-868c-7cd8ebbb216b,3863,3,00:02:42.392,92,Free Kick,221,From Free Kick,Italy,Rafael Tolói,Right Back,1.030365,3795220,7002,,,,0.9974088422872309,Complete,7173,Leonardo Bonucci,Ground Pass,Right Foot,55.88399,75.84646,36.2,71.0,0.65 (13/20)
1a54664e-50e4-4c95-a523-58ea80e6b782,3867,3,00:02:45.401,92,,221,From Free Kick,Italy,Leonardo Bonucci,Right Center Back,3.435795,3795220,7173,,True,,0.12384650629354978,Incomplete,,,High Pass,Right Foot,41.45996,66.79944,103.6,57.9,0.71 (37/52)
83079d13-fbb9-40b3-b973-d465493e942b,3870,3,00:02:51.231,92,,222,Regular Play,Spain,Unai Simón Mendibil,Goalkeeper,1.961771,3795220,11748,,,,0.9975523204669989,Complete,31953,Eric García Martret,Ground Pass,Keeper Arm,16.024706,24.290092,25.5,46.1,0.88 (51/58)
776e914b-30cb-4c42-9037-3409e4b7fdef,3873,3,00:02:58.071,92,,222,Regular Play,Spain,Eric García Martret,Right Center Back,1.818593,3795220,31953,,,,0.99008922019752,Complete,4353,Aymeric Laporte,Ground Pass,Left Foot,45.78973,51.2508,43.7,19.8,0.97 (128/132)
35df41d0-f664-4335-a551-907d875d2f71,3876,3,00:03:03.013,93,,222,Regular Play,Spain,Aymeric Laporte,Left Center Back,1.81152,3795220,4353,,,,0.9820006819329412,Complete,31953,Eric García Martret,Ground Pass,Left Foot,52.73111,30.338392,55.0,50.0,0.93 (132/142)
669ddff4-b9b4-48a9-ba01-6620c92217a4,3879,3,00:03:07.085,93,,222,Regular Play,Spain,Eric García Martret,Right Center Back,1.502515,3795220,31953,,,,0.978327228140769,Complete,6766,Gerard Moreno Balaguero,Ground Pass,Right Foot,62.803616,56.43936,76.6,74.4,0.97 (128/132)
68cc05e6-278f-4727-9c37-ba99983d3136,3882,3,00:03:09.169,93,,222,Regular Play,Spain,Gerard Moreno Balaguero,Right Wing,0.943758,3795220,6766,,,,0.9862310686468688,Complete,6840,Marcos Llorente Moreno,Ground Pass,Left Foot,75.614365,77.94724,64.7,72.2,0.68 (17/25)
f2f96851-a8f7-4665-ab85-5ac8a5b7c0ff,3885,3,00:03:11.042,93,,222,Regular Play,Spain,Marcos Llorente Moreno,Right Back,1.707489,3795220,6840,,,,0.9879051794461584,Complete,31953,Eric García Martret,Ground Pass,Right Foot,59.550335,76.09292,39.0,54.7,0.93 (26/28)
78864ce3-9f84-443b-aa0c-087f10d11170,3888,3,00:03:15.282,93,,222,Regular Play,Spain,Eric García Martret,Right Center Back,2.014933,3795220,31953,,,,0.9928191183121964,Complete,11748,Unai Simón Mendibil,Ground Pass,Right Foot,29.934093,52.637646,14.0,35.2,0.97 (128/132)
17a520ff-294a-4e9b-9b3a-6d73d64dfb86,3891,3,00:03:18.552,93,,222,Regular Play,Spain,Unai Simón Mendibil,Goalkeeper,1.022593,3795220,11748,,,,0.9916942525867716,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,13.578289,38.784122,17.2,25.0,0.88 (51/58)
230b626a-2388-4d40-ab41-a905deec2092,3894,3,00:03:25.776,93,,222,Regular Play,Spain,Aymeric Laporte,Left Center Back,1.584188,3795220,4353,,,,0.9803072557702234,Complete,31953,Eric García Martret,Ground Pass,Left Foot,38.538845,29.129738,41.6,43.8,0.93 (132/142)
92040637-f4bc-47c8-8136-ae3cb1fce3d6,3897,3,00:03:30.905,93,,222,Regular Play,Spain,Eric García Martret,Right Center Back,1.240261,3795220,31953,,,,0.978627864976918,Complete,6840,Marcos Llorente Moreno,Ground Pass,Right Foot,45.929996,52.106857,49.9,73.1,0.97 (128/132)
9ac4825e-5e8b-4d88-a36f-f940856da7cd,3900,3,00:03:34.508,93,,222,Regular Play,Spain,Marcos Llorente Moreno,Right Back,1.178182,3795220,6840,,,,0.9923831860349764,Complete,5203,Sergio Busquets i Burgos,Ground Pass,Right Foot,51.47813,72.39554,47.8,54.1,0.93 (26/28)
855ce815-d151-498c-8599-138237943409,3903,3,00:03:36.506,93,,222,Regular Play,Spain,Sergio Busquets i Burgos,Center Defensive Midfield,2.05157,3795220,5203,,,,0.9943972433541188,Complete,31953,Eric García Martret,Ground Pass,Right Foot,45.13426,56.14764,28.7,65.0,0.93 (68/73)
c6fd7e91-887f-475c-a269-533e7176ddd3,3906,3,00:03:39.867,93,,222,Regular Play,Spain,Eric García Martret,Right Center Back,1.964634,3795220,31953,,,,0.99064016198021,Complete,11748,Unai Simón Mendibil,Ground Pass,Right Foot,28.671778,69.07133,13.3,45.1,0.97 (128/132)
4e497265-55c2-4621-a3f0-89ae3bd5493d,3909,3,00:03:42.869,93,,222,Regular Play,Spain,Unai Simón Mendibil,Goalkeeper,1.203984,3795220,11748,,,,0.9738211216111864,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,14.941669,43.03636,21.0,31.6,0.88 (51/58)
6f0a41f8-5efc-4bc9-a18d-f2a3de4bbec2,3912,3,00:03:50.325,93,,222,Regular Play,Spain,Aymeric Laporte,Left Center Back,1.27876,3795220,4353,,,,0.9302769294624084,Complete,3477,Álvaro Borja Morata Martín,Ground Pass,Left Foot,44.464363,28.373428,62.9,15.3,0.93 (132/142)
3096040f-8241-424a-a91c-8cbac713925d,3915,3,00:03:52.345,93,,222,Regular Play,Spain,Álvaro Borja Morata Martín,Center Forward,0.848925,3795220,3477,,,,0.9617971309819052,Complete,30486,Pedro González López,Ground Pass,Right Foot,64.49879,16.722387,62.7,4.2,0.59 (10/17)
356735d5-efc6-4c81-ae1b-9487587e8fe8,3918,3,00:03:54.884,93,,222,Regular Play,Spain,Pedro González López,Left Center Midfield,0.645711,3795220,30486,,,,0.9869733736997494,Complete,5211,Jordi Alba Ramos,Ground Pass,Right Foot,60.099895,5.538205,52.0,9.6,0.98 (61/62)
b443b033-f791-4104-b03a-591a86cedf4b,3921,3,00:03:56.411,93,,222,Regular Play,Spain,Jordi Alba Ramos,Left Back,1.004641,3795220,5211,,,,0.9957039439929956,Complete,4353,Aymeric Laporte,Ground Pass,Left Foot,52.173523,14.343127,42.2,17.3,0.8 (85/106)
4594d6a7-9e6e-4efa-8f0a-6af2e8938cff,3924,3,00:03:58.595,93,,222,Regular Play,Spain,Aymeric Laporte,Left Center Back,1.545188,3795220,4353,,,,0.9819846059833184,Complete,31953,Eric García Martret,Ground Pass,Left Foot,43.210133,25.53571,42.6,42.9,0.93 (132/142)
009d8a8c-4ba6-44a2-a8d4-9802ca63480c,3927,3,00:04:02.558,94,,222,Regular Play,Spain,Eric García Martret,Right Center Back,1.479448,3795220,31953,,,,0.98165036300291,Complete,6840,Marcos Llorente Moreno,Ground Pass,Left Foot,52.44517,56.49122,56.3,72.4,0.97 (128/132)
15ac90bb-1028-4b5f-af75-d972753bcf83,3930,3,00:04:06.568,94,,222,Regular Play,Spain,Marcos Llorente Moreno,Right Back,2.751368,3795220,6840,,,,0.9851210232442238,Complete,11748,Unai Simón Mendibil,Ground Pass,Right Foot,50.786903,70.82584,15.9,48.5,0.93 (26/28)
6a8323ca-f5dd-4bf0-a599-0cd596cdbcf5,3933,3,00:04:09.360,94,,222,Regular Play,Spain,Unai Simón Mendibil,Goalkeeper,1.678273,3795220,11748,,,,0.9850673857015392,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,16.283358,49.93579,24.2,26.9,0.88 (51/58)
c4255055-e786-4af6-8efe-2365179f513d,3936,3,00:04:17.212,94,,222,Regular Play,Spain,Aymeric Laporte,Left Center Back,3.217103,3795220,4353,,,,0.8691838395096138,Out,6840,Marcos Llorente Moreno,High Pass,Left Foot,49.453197,25.616497,73.9,79.9,0.93 (132/142)
7c0ecca3-8fc0-42f5-98e4-48591b0ae495,3938,3,00:04:31.621,94,Throw-in,223,From Throw In,Italy,Giovanni Di Lorenzo,Left Back,0.711159,3795220,11514,,,,0.9832632203071532,Complete,7038,Manuel Locatelli,Low Pass,,47.88488,2.248856,43.2,8.3,0.8 (33/41)
fcdf01f5-c2fe-4aa5-accf-1e25e36b0b2a,3942,3,00:04:34.966,94,,223,From Throw In,Italy,Manuel Locatelli,Right Center Midfield,2.450835,3795220,7038,,,,0.9828748416858528,Complete,7036,Gianluigi Donnarumma,Ground Pass,Right Foot,33.32696,2.353,8.4,25.8,0.8 (4/5)
d3c3ab69-523c-466e-a690-d870e8b50dfb,3946,3,00:04:39.238,94,,223,From Throw In,Italy,Gianluigi Donnarumma,Goalkeeper,7.699345,3795220,7036,,True,,0.028986037433836674,Incomplete,7471,Andrea Belotti,High Pass,Right Foot,7.21286,30.405743,88.6,29.5,0.73 (35/48)
b202f4db-0d7d-402c-9e5a-e207808d3d14,3949,3,00:04:48.319,94,,224,Regular Play,Spain,Marcos Llorente Moreno,Right Back,1.906732,3795220,6840,,,,0.9950664736977818,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,30.932343,64.85575,36.6,42.5,0.93 (26/28)
cb79bae6-213e-42b5-a170-26d122d4e924,3952,3,00:04:50.306,94,,224,Regular Play,Spain,Aymeric Laporte,Left Center Back,1.638319,3795220,4353,,,,0.983146320687432,Complete,31953,Eric García Martret,Ground Pass,Right Foot,38.440582,43.504925,44.1,50.2,0.93 (132/142)
41ada2d4-2d1f-42e4-99c3-5e5cfbf4bb0d,3955,3,00:04:52.717,94,,224,Regular Play,Spain,Eric García Martret,Right Center Back,0.979328,3795220,31953,,,,0.9553523635080486,Complete,6765,Rodrigo Hernández Cascante,Ground Pass,Left Foot,48.689857,52.755516,55.5,52.8,0.97 (128/132)
7690034c-799e-4878-8ef3-484263861b19,3963,3,00:05:35.928,95,,227,Regular Play,Spain,Eric García Martret,Right Center Back,1.675836,3795220,31953,,,,0.9951296486199319,Complete,4353,Aymeric Laporte,Ground Pass,Left Foot,48.633133,51.35403,47.5,19.4,0.97 (128/132)
ce890f9c-5366-4cbb-a907-6b5caa81ef2a,3966,3,00:05:39.975,95,,227,Regular Play,Spain,Aymeric Laporte,Left Center Back,1.492268,3795220,4353,,,,0.9750447126270928,Complete,5211,Jordi Alba Ramos,Ground Pass,Left Foot,50.535194,28.791397,59.5,3.1,0.93 (132/142)
e5bd5246-34eb-46e8-a611-77391963cf0a,3969,3,00:05:42.145,95,,227,Regular Play,Spain,Jordi Alba Ramos,Left Back,0.12172,3795220,5211,,,,0.06106079787969055,Incomplete,,,Ground Pass,Left Foot,61.432278,10.640282,66.4,5.9,0.8 (85/106)
875a5f00-8372-43d0-a539-8957e5e3f9dc,3972,3,00:05:43.787,95,Recovery,227,Regular Play,Spain,Pedro González López,Left Center Midfield,1.325154,3795220,30486,,True,,0.41440075205569504,Complete,16532,Daniel Olmo Carvajal,High Pass,,62.388584,15.225064,71.3,12.3,0.98 (61/62)
2b78571a-b5db-42e5-a848-f2d1ae428cc5,3976,3,00:05:45.242,95,,227,Regular Play,Spain,Daniel Olmo Carvajal,Left Wing,0.245002,3795220,16532,,,,0.00782105422367563,Incomplete,3477,Álvaro Borja Morata Martín,Low Pass,Right Foot,70.32745,20.054796,73.0,11.7,0.61 (30/49)
4042fe7c-4255-45e7-a4b7-c59507499838,3982,3,00:05:47.662,95,,227,Regular Play,Italy,Rafael Tolói,Right Back,3.965884,3795220,7002,,True,,0.8583278484258197,Out,7131,Domenico Berardi,Ground Pass,Right Foot,53.066864,63.96183,65.5,80.0,0.65 (13/20)
cb16d2b5-e195-4748-8866-b3ecc1fab4c8,3984,3,00:06:04.103,96,Throw-in,228,From Throw In,Spain,Jordi Alba Ramos,Left Back,0.733803,3795220,5211,,,,0.8569179605113754,Complete,16532,Daniel Olmo Carvajal,Low Pass,,53.71977,1.8067034,59.3,1.2,0.8 (85/106)
689a8ed1-064d-4310-9b3c-ddd30837b03c,3989,3,00:06:16.597,96,Throw-in,229,From Throw In,Italy,Rafael Tolói,Right Back,1.009941,3795220,7002,,,,0.8276459224324251,Incomplete,11601,Matteo Pessina,Low Pass,,62.257687,68.41197,83.0,76.1,0.65 (13/20)
8680fa5b-07b1-40b0-ae8b-5f720da98dd1,3991,3,00:06:17.607,96,Interception,230,Regular Play,Spain,Jordi Alba Ramos,Left Back,0.866031,3795220,5211,,,,0.9669636811168396,Complete,16532,Daniel Olmo Carvajal,Ground Pass,Left Foot,35.567818,4.806556,42.8,3.1,0.8 (85/106)
f911e09f-8561-4e26-96d0-ccfce59defbf,3994,3,00:06:18.758,96,,230,Regular Play,Spain,Daniel Olmo Carvajal,Left Wing,0.575248,3795220,16532,,,,0.8475446550409587,Incomplete,30486,Pedro González López,Ground Pass,Right Foot,44.70392,5.3191047,51.2,5.7,0.61 (30/49)
54ef4b03-75a1-46e4-b4b9-827f18f8fddf,4002,3,00:06:35.248,96,Throw-in,231,From Throw In,Italy,Rafael Tolói,Right Back,1.268718,3795220,7002,,,,0.95637266265442,Complete,7131,Domenico Berardi,Low Pass,,84.65662,78.13786,91.2,64.8,0.65 (13/20)
9c480cb8-9a62-458a-a3af-62c9b3d0996f,4007,3,00:06:37.477,96,,231,From Throw In,Italy,Domenico Berardi,Right Wing,0.143903,3795220,7131,,True,,0.001544062033225194,Incomplete,,,Low Pass,Left Foot,92.13236,61.272232,95.0,62.6,0.67 (8/12)
1eb0de03-7568-4abf-a34a-f08697a0b62a,4021,3,00:06:45.331,96,,232,Regular Play,Spain,Pedro González López,Left Center Midfield,0.98578,3795220,30486,,,,0.9948156669500864,Complete,3477,Álvaro Borja Morata Martín,Ground Pass,Right Foot,64.05832,17.829325,69.2,21.8,0.98 (61/62)
c994369a-cc43-4165-a6bc-71faf0fd2921,4023,3,00:06:46.317,96,,232,Regular Play,Spain,Álvaro Borja Morata Martín,Center Forward,2.619815,3795220,3477,,,,0.8068110987941326,Complete,16532,Daniel Olmo Carvajal,Ground Pass,Right Foot,70.83545,26.18412,83.9,3.1,0.59 (10/17)
0663c09b-b0a9-4bc3-9eb3-ad9f7ad694f2,4036,3,00:07:59.676,97,Goal Kick,234,From Goal Kick,Italy,Gianluigi Donnarumma,Goalkeeper,1.802191,3795220,7036,True,,,0.875405783422363,Complete,7471,Andrea Belotti,Low Pass,Right Foot,7.0,44.1,47.1,44.2,0.73 (35/48)
98e14b56-7451-4ed9-91b0-32740c97c672,4040,3,00:08:30.058,98,Free Kick,235,From Free Kick,Italy,Manuel Locatelli,Right Center Midfield,0.876766,3795220,7038,,,,0.9940579214320168,Complete,7024,Jorge Luiz Frello Filho,Ground Pass,Right Foot,48.341125,46.143074,49.0,66.3,0.8 (4/5)
ed3e7599-64fd-4049-9267-bbd499fc5ed5,4043,3,00:08:30.975,98,,235,From Free Kick,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,2.808685,3795220,7024,,,,0.9869640074479028,Complete,7173,Leonardo Bonucci,Ground Pass,Right Foot,46.373314,61.64348,28.1,51.9,0.82 (28/34)
0fd96ef7-adc6-4d38-afd5-023f5f80999c,4046,3,00:08:33.823,98,,235,From Free Kick,Italy,Leonardo Bonucci,Right Center Back,1.860616,3795220,7173,,,,0.9914527840350584,Complete,7036,Gianluigi Donnarumma,Ground Pass,Right Foot,27.48495,45.439808,13.7,27.1,0.71 (37/52)
841dd43b-52aa-451f-a5f2-cde787234fab,4049,3,00:08:37.676,98,,235,From Free Kick,Italy,Gianluigi Donnarumma,Goalkeeper,1.30814,3795220,7036,,,,0.994397957193927,Complete,7173,Leonardo Bonucci,Ground Pass,Right Foot,11.4375,31.419968,14.8,47.0,0.73 (35/48)
66915675-87ca-4391-b3fa-cd439ee1e2be,4052,3,00:08:41.359,98,,235,From Free Kick,Italy,Leonardo Bonucci,Right Center Back,1.707249,3795220,7173,,,,0.9712364657879388,Complete,7002,Rafael Tolói,Ground Pass,Right Foot,15.262535,51.82715,23.4,74.6,0.71 (37/52)
e6ae92e6-a5e9-4077-b4a1-da8c3db40455,4055,3,00:08:44.107,98,,235,From Free Kick,Italy,Rafael Tolói,Right Back,2.295192,3795220,7002,,,,0.32601645604508617,Incomplete,11601,Matteo Pessina,High Pass,Right Foot,24.77524,75.05342,68.3,64.3,0.65 (13/20)
242fbde4-32a8-4f77-ae1d-46e4cacd4950,4057,3,00:08:46.402,98,Recovery,235,From Free Kick,Spain,Aymeric Laporte,Left Center Back,2.024772,3795220,4353,,,,0.3715822921401067,Complete,30486,Pedro González López,High Pass,Head,49.524303,18.479158,77.5,9.1,0.93 (132/142)
1b5ae7f4-a3a9-4568-9ed2-d3ae71d4ccb3,4065,3,00:08:51.289,98,,235,From Free Kick,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,1.171891,3795220,7024,,True,,0.6570841628872202,Complete,7131,Domenico Berardi,Low Pass,Right Foot,45.75111,68.97693,54.8,77.0,0.82 (28/34)
aa341753-f191-4d10-9833-06fda2039296,4069,3,00:08:53.111,98,,235,From Free Kick,Italy,Domenico Berardi,Right Wing,0.298356,3795220,7131,,,,0.07307391950954126,Incomplete,11601,Matteo Pessina,Ground Pass,Left Foot,54.70685,77.779305,58.7,71.2,0.67 (8/12)
eeb1fdcd-145d-45dc-8ca7-5ebd18e68c7d,4072,3,00:08:53.733,98,Recovery,235,From Free Kick,Spain,Jordi Alba Ramos,Left Back,0.788507,3795220,5211,,,,0.8484688711210167,Incomplete,5203,Sergio Busquets i Burgos,Ground Pass,Left Foot,63.063747,2.8280914,64.4,6.6,0.8 (85/106)
850dab0d-2201-4070-b00d-8ccdf7ffc172,4084,3,00:09:15.842,99,Free Kick,237,From Free Kick,Spain,Jordi Alba Ramos,Left Back,0.689056,3795220,5211,True,,,0.9969743816855036,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,62.7,13.6,44.1,17.5,0.8 (85/106)
26d1dc2b-48af-4811-8efc-c4f603e784f5,4086,3,00:09:16.571,99,,237,From Free Kick,Spain,Aymeric Laporte,Left Center Back,1.213577,3795220,4353,True,,,0.9846057200421252,Complete,31953,Eric García Martret,Ground Pass,Right Foot,43.1,17.5,48.6,52.3,0.93 (132/142)
