id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
6e1d76b5-17a2-4f0f-9d9a-6dcccfb25c92,1641,1,00:44:48.425,44,,94,From Throw In,Wales,Ethan Ampadu,Center Back,0.912641,3788766,4934,,,0.9899416259685068,Complete,22074,Joseff Morrell,Ground Pass,Right Foot,72.84993,30.684002,67.1,49.2
be67f9ae-a162-4cdb-851b-de79bae83ec1,1644,1,00:44:50.611,44,,94,From Throw In,Wales,Joseff Morrell,Right Defensive Midfield,1.398129,3788766,22074,,,0.9643772863486056,Complete,4774,Connor Roberts,Ground Pass,Right Foot,67.064606,49.967506,73.0,77.6
e0d3e5f0-a4f7-4ffd-84a6-26a016136c4e,1648,1,00:44:53.560,44,,94,From Throw In,Wales,Connor Roberts,Right Wing Back,0.89614,3788766,4774,,,0.9897280886883012,Complete,22074,Joseff Morrell,Ground Pass,Right Foot,73.57945,67.47568,63.5,63.1
127745bc-e14b-435e-9313-6bebed2afce3,1651,1,00:44:55.256,44,,94,From Throw In,Wales,Joseff Morrell,Right Defensive Midfield,2.198011,3788766,22074,,,0.9821848086154794,Complete,11250,Joe Rodon,Ground Pass,Right Foot,62.181553,58.09269,55.0,40.5
bedd6325-d2be-4ede-9d0b-6ad84f52453b,1654,1,00:44:57.990,44,,94,From Throw In,Wales,Joe Rodon,Right Center Back,1.666201,3788766,11250,,,0.9937719593420816,Complete,10928,Chris Gunter,Ground Pass,Right Foot,54.179855,38.41218,50.3,14.9
a9dd7523-fef8-4147-b547-4ae9d41cf32e,1657,1,00:45:01.505,45,,94,From Throw In,Wales,Chris Gunter,Left Center Back,0.891947,3788766,10928,,,0.9570986617912578,Complete,34794,Neco Williams,Ground Pass,Left Foot,54.897545,8.53579,63.9,2.9
1e392248-5627-4501-9cf4-5a3af088ab7d,1664,2,00:00:00.623,45,Kick Off,95,From Kick Off,Wales,Aaron Ramsey,Center Forward,1.098995,3788766,3517,,True,0.9950331241730612,Complete,10928,Chris Gunter,Ground Pass,Right Foot,60.0,40.0,37.2,40.2
3d0af194-764f-4f2c-af15-e11a086a8896,1666,2,00:00:03.294,45,,95,From Kick Off,Wales,Chris Gunter,Left Center Back,3.237714,3788766,10928,,,0.2390206053488705,Incomplete,6399,Gareth Frank Bale,High Pass,Right Foot,39.1,41.6,97.5,69.0
a249f024-4875-49fd-9395-3195bec0f408,1669,2,00:00:08.040,45,Recovery,95,From Kick Off,Wales,Aaron Ramsey,Center Forward,1.128031,3788766,3517,,,0.9333575206657044,Complete,11250,Joe Rodon,Low Pass,Head,77.68628,63.045105,65.5,68.1
3d6b3daf-e532-491a-8859-6a0125e999a4,1671,2,00:00:09.168,45,,95,From Kick Off,Wales,Joe Rodon,Right Center Back,1.817803,3788766,11250,,,0.6403231221395347,Out,,,High Pass,Right Foot,64.79961,63.931175,85.5,79.7
83444c4d-3918-4a0e-bb63-ff43da450564,1672,2,00:00:17.917,45,Throw-in,96,From Throw In,Italy,Emerson Palmieri dos Santos,Left Back,1.800522,3788766,4355,,,0.9829855894658092,Complete,7480,Alessandro Bastoni,Low Pass,,40.364586,0.39339,23.4,13.5
cb2b2ecb-55aa-42a7-bac2-dc4cad7b1cfd,1675,2,00:00:22.042,45,,96,From Throw In,Italy,Alessandro Bastoni,Left Center Back,1.581823,3788766,7480,,,0.9911760247351412,Complete,7119,Francesco Acerbi,Ground Pass,Left Foot,26.491936,22.284424,23.8,45.2
2a929421-0770-43aa-86a2-5d8155a036dd,1678,2,00:00:25.595,45,,96,From Throw In,Italy,Francesco Acerbi,Right Center Back,0.605357,3788766,7119,,,0.9186682678086464,Complete,7024,Jorge Luiz Frello Filho,Ground Pass,Left Foot,33.51099,42.64887,43.3,41.0
507a89c4-8ab7-4bf7-80cf-edcca2dbbbb6,1681,2,00:00:27.403,45,,96,From Throw In,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,1.505379,3788766,7024,,,0.9807411184720808,Complete,7119,Francesco Acerbi,Ground Pass,Right Foot,43.30256,39.482758,41.3,57.8
8a64ad57-bf38-4147-98c5-be3b8b34ea65,1684,2,00:00:30.289,45,,96,From Throw In,Italy,Francesco Acerbi,Right Center Back,0.772536,3788766,7119,,,0.9905098531295552,Complete,7024,Jorge Luiz Frello Filho,Ground Pass,Left Foot,40.828964,54.19224,42.6,51.6
ef610cae-8346-4633-bc6a-69155ab16144,1687,2,00:00:34.411,45,,96,From Throw In,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,2.92473,3788766,7024,,,0.3860865557858244,Incomplete,4355,Emerson Palmieri dos Santos,High Pass,Right Foot,51.54712,45.060528,82.5,8.3
2b137cbb-5549-44ee-8495-bc44f27ccb1e,1692,2,00:00:44.948,45,,96,From Throw In,Italy,Marco Verratti,Left Center Midfield,1.491362,3788766,3166,,,0.9730342628773913,Complete,7119,Francesco Acerbi,Ground Pass,Left Foot,45.835075,26.965595,47.2,49.9
c7eb176d-050b-4607-8686-6b84fadd34ff,1695,2,00:00:46.479,45,,96,From Throw In,Italy,Francesco Acerbi,Right Center Back,0.851518,3788766,7119,,,0.9403128032431426,Complete,11601,Matteo Pessina,Ground Pass,Left Foot,46.67923,47.448082,63.2,56.4
e5d82082-dd10-4fbd-a23e-1f5a86bc785e,1698,2,00:00:47.450,45,,96,From Throw In,Italy,Matteo Pessina,Right Center Midfield,1.596984,3788766,11601,,,0.990945903662202,Complete,7002,Rafael Tolói,Ground Pass,Right Foot,61.942173,52.66641,48.7,78.8
cf248f6a-e5b6-40ca-9e73-f58f163abbb0,1701,2,00:00:51.083,45,,96,From Throw In,Italy,Rafael Tolói,Right Back,1.129255,3788766,7002,,,0.99113366978362,Complete,7119,Francesco Acerbi,Ground Pass,Right Foot,40.19003,75.96318,27.1,69.7
2053d4ab-df5d-44f5-ac6c-6c9c25d2a9de,1704,2,00:00:56.121,45,,96,From Throw In,Italy,Francesco Acerbi,Right Center Back,3.2548,3788766,7119,,,0.9701375827424829,Complete,7036,Gianluigi Donnarumma,Ground Pass,Left Foot,21.97781,57.21407,9.2,26.2
9ce5ab70-fffa-4f13-bc83-8fb543bf090c,1708,2,00:01:02.596,46,,96,From Throw In,Italy,Gianluigi Donnarumma,Goalkeeper,2.716832,3788766,7036,,,0.8061823946744086,Complete,7002,Rafael Tolói,High Pass,Right Foot,8.1329,27.998676,36.8,72.5
3697046d-1533-4c6b-86ef-efdefb162919,1710,2,00:01:05.253,46,,96,From Throw In,Italy,Rafael Tolói,Right Back,0.060593,3788766,7002,True,,0.0036651788777828953,Incomplete,11601,Matteo Pessina,Low Pass,,37.306656,70.54419,37.7,71.9
0a2582e3-26bb-428b-a47e-606b53b92507,1714,2,00:01:19.135,46,Throw-in,97,From Throw In,Italy,Rafael Tolói,Right Back,1.70873,3788766,7002,,True,0.9875114542132226,Complete,7119,Francesco Acerbi,Low Pass,,39.5,80.0,27.4,72.5
9a296f67-caab-4c98-b51a-cb65a7f4a6f3,1716,2,00:01:21.046,46,,97,From Throw In,Italy,Francesco Acerbi,Right Center Back,1.364054,3788766,7119,,True,0.954614664461851,Complete,3166,Marco Verratti,Ground Pass,Left Foot,20.2,62.9,33.4,58.2
12c263e3-320a-45de-9391-f276663d7525,1718,2,00:01:23.971,46,,97,From Throw In,Italy,Marco Verratti,Left Center Midfield,1.94489,3788766,3166,,,0.9805102247721472,Complete,7480,Alessandro Bastoni,Ground Pass,Right Foot,31.898705,44.229015,34.0,19.0
8788414b-c684-4d28-a678-928e5122548f,1721,2,00:01:26.910,46,,97,From Throw In,Italy,Alessandro Bastoni,Left Center Back,1.496614,3788766,7480,,,0.9433169272716908,Complete,4355,Emerson Palmieri dos Santos,Ground Pass,Left Foot,35.93052,16.223614,50.2,5.0
c09eaa04-7b14-4ee9-acd2-6474d8ee297f,1724,2,00:01:31.017,46,,97,From Throw In,Italy,Emerson Palmieri dos Santos,Left Back,1.433876,3788766,4355,,,0.9933582562778892,Complete,7480,Alessandro Bastoni,Ground Pass,Left Foot,55.90417,5.41127,44.0,11.2
26add5ad-9f01-47df-89d8-6a680ded4a83,1727,2,00:01:37.191,46,,97,From Throw In,Italy,Alessandro Bastoni,Left Center Back,1.22192,3788766,7480,,,0.9302769294624084,Incomplete,7777,Federico Bernardeschi,Ground Pass,Left Foot,57.231922,15.4269,73.8,9.8
ce4d0dde-5a4c-4468-b15d-7e931301cb33,1730,2,00:01:39.698,46,Recovery,98,Regular Play,Wales,Joseff Morrell,Right Defensive Midfield,0.481137,3788766,22074,,,0.9927248608278072,Complete,6399,Gareth Frank Bale,Ground Pass,Right Foot,53.131573,63.45815,47.3,69.4
95673506-67c7-4834-ae8c-7401e76aa5f5,1732,2,00:01:40.180,46,,98,Regular Play,Wales,Gareth Frank Bale,Right Wing,0.974729,3788766,6399,,,0.9835207015630756,Complete,10931,Joe Allen,Ground Pass,Left Foot,50.261494,66.59241,51.0,47.8
83eefe7f-4a47-4284-bb3b-38ee7e6831e7,1736,2,00:01:41.555,46,,98,Regular Play,Wales,Joe Allen,Left Defensive Midfield,1.258818,3788766,10931,True,,0.9889091504404603,Complete,10928,Chris Gunter,Ground Pass,Left Foot,52.83363,49.156033,40.0,36.8
2007cf3a-5473-420d-acbd-dd3662c6d797,1740,2,00:01:47.858,46,,98,Regular Play,Wales,Chris Gunter,Left Center Back,1.043585,3788766,10928,True,,0.9903826328074804,Complete,34794,Neco Williams,Ground Pass,Right Foot,51.80195,14.285106,48.4,2.1
a7a4eae8-00ba-475a-8aff-beb60ee46b25,1744,2,00:01:49.022,46,,98,Regular Play,Wales,Neco Williams,Left Wing Back,1.091774,3788766,34794,True,,0.9448730760199259,Complete,10931,Joe Allen,Ground Pass,Right Foot,48.95527,6.1940565,49.7,16.9
503a91b8-fc89-4ac5-bc0a-f412ae811de1,1747,2,00:01:51.363,46,,98,Regular Play,Wales,Joe Allen,Left Defensive Midfield,1.517219,3788766,10931,,,0.9818979945963402,Complete,11250,Joe Rodon,Ground Pass,Right Foot,44.628124,28.335398,40.8,58.7
3ee6f7ed-cdb6-41bd-9f4f-9d9695fda81b,1751,2,00:01:54.041,46,,98,Regular Play,Wales,Joe Rodon,Right Center Back,1.073454,3788766,11250,True,,0.9894469154813884,Complete,4934,Ethan Ampadu,Ground Pass,Left Foot,40.531364,50.916355,36.3,37.7
23725c1f-e654-40ba-ae86-74ed7ff5cbe1,1754,2,00:01:55.955,46,,98,Regular Play,Wales,Ethan Ampadu,Center Back,1.638281,3788766,4934,,,0.9639590398530852,Complete,9914,Danny Ward,Low Pass,Left Foot,35.56232,42.447662,8.2,35.8
d96c13f6-f01d-43ae-a8db-160583ae3ff2,1757,2,00:02:03.889,47,,98,Regular Play,Wales,Danny Ward,Goalkeeper,1.374275,3788766,9914,,,0.984336606474445,Complete,10928,Chris Gunter,Ground Pass,Right Foot,8.5,36.1,17.3,17.8
e0109dbe-019c-4265-a5b7-06024b7d8301,1760,2,00:02:07.892,47,,98,Regular Play,Wales,Chris Gunter,Left Center Back,1.257165,3788766,10928,,,0.9812360786210096,Complete,4934,Ethan Ampadu,Ground Pass,Right Foot,22.888723,21.00692,27.8,23.4
e6309174-0d39-4063-b2c7-245e6dc2c3bb,1764,2,00:02:10.533,47,,98,Regular Play,Wales,Ethan Ampadu,Center Back,1.259553,3788766,4934,True,,0.9663988666868222,Complete,34794,Neco Williams,Ground Pass,Right Foot,28.041885,25.642523,36.7,2.5
582b38dc-b008-448b-ad3d-28a573161f21,1767,2,00:02:13.146,47,,98,Regular Play,Wales,Neco Williams,Left Wing Back,0.999842,3788766,34794,,,0.9908525827542379,Complete,10928,Chris Gunter,Ground Pass,Right Foot,31.376791,7.8243947,15.9,8.5
28c18a65-4cf7-4f24-a36d-9ef18ef21c05,1770,2,00:02:15.050,47,,98,Regular Play,Wales,Chris Gunter,Left Center Back,3.504134,3788766,10928,,,0.9674400162998024,Complete,9914,Danny Ward,Ground Pass,Right Foot,15.098746,10.959604,1.2,40.5
a7c6e5a3-1b03-49bd-9197-43e002a19229,1772,2,00:02:18.554,47,,98,Regular Play,Wales,Danny Ward,Goalkeeper,3.177671,3788766,9914,,,0.24376952878515634,Incomplete,6399,Gareth Frank Bale,High Pass,Right Foot,1.3309615,42.593872,55.6,53.9
adb379ef-0585-4dbd-b7c2-89f72f1122bc,1774,2,00:02:21.732,47,Recovery,98,Regular Play,Italy,Alessandro Bastoni,Left Center Back,3.742163,3788766,7480,,,0.19490313445960727,Incomplete,,,High Pass,Head,62.435116,24.6924,105.9,32.3
3736c283-5402-4b76-bffe-d7eda6f74134,1776,2,00:02:26.633,47,,98,Regular Play,Wales,Danny Ward,Goalkeeper,2.649479,3788766,9914,,True,0.9289959643720944,Complete,34794,Neco Williams,Low Pass,Keeper Arm,16.712355,45.19192,34.5,8.2
d303a074-7b9c-48eb-b7d9-4ca21c7e3ee3,1778,2,00:02:33.979,47,,98,Regular Play,Wales,Neco Williams,Left Wing Back,0.725585,3788766,34794,,,0.9733639606654909,Complete,22074,Joseff Morrell,Ground Pass,Right Foot,62.310703,12.382572,65.0,11.4
7c439614-600e-4d85-8848-f065cc8c4ca1,1781,2,00:02:36.348,47,,98,Regular Play,Wales,Joseff Morrell,Right Defensive Midfield,0.955448,3788766,22074,,,0.9408942478266076,Complete,11252,Daniel James,Ground Pass,Left Foot,63.169327,16.154974,77.2,8.0
241c7cc1-c033-4039-aba9-4c53bc3a1535,1787,2,00:02:54.205,47,Free Kick,99,From Free Kick,Wales,Joseff Morrell,Right Defensive Midfield,0.575428,3788766,22074,,,0.9962459851651247,Complete,10931,Joe Allen,Ground Pass,Left Foot,75.656845,20.040424,71.7,11.9
39096be8-a170-4534-9da9-beb5f61f1ba2,1790,2,00:02:54.821,47,,99,From Free Kick,Wales,Joe Allen,Left Defensive Midfield,1.364476,3788766,10931,,,0.9879588829339516,Complete,34794,Neco Williams,Ground Pass,Right Foot,70.898636,23.740896,75.5,1.3
6dd2ff0f-393c-4e0e-987a-55593d25a839,1793,2,00:02:57.393,47,,99,From Free Kick,Wales,Neco Williams,Left Wing Back,0.726853,3788766,34794,,,0.8786717357127171,Complete,11252,Daniel James,Ground Pass,Right Foot,75.06253,6.350547,83.0,0.7
ff07cab5-4e93-4e51-bcb9-202e5727fd8c,1796,2,00:02:59.917,47,,99,From Free Kick,Wales,Daniel James,Left Wing,2.270351,3788766,11252,,,0.9826277819576767,Complete,34794,Neco Williams,Ground Pass,Right Foot,81.0935,5.7911844,64.1,4.8
3e42bcfc-a489-4eec-b629-ed5823de24fb,1799,2,00:03:02.307,48,,99,From Free Kick,Wales,Neco Williams,Left Wing Back,2.669446,3788766,34794,,,0.9712588426666376,Complete,10928,Chris Gunter,Ground Pass,Right Foot,63.84268,7.594601,43.1,17.2
b3e12aa8-62c7-4497-9bf7-1ac3957be3b1,1802,2,00:03:05.310,48,,99,From Free Kick,Wales,Chris Gunter,Left Center Back,0.993863,3788766,10928,,,0.9957039439929956,Complete,11250,Joe Rodon,Ground Pass,Right Foot,41.781734,29.761583,35.7,35.1
f5adca5b-666f-4838-b7ee-00c0498f5d02,1805,2,00:03:07.292,48,,99,From Free Kick,Wales,Joe Rodon,Right Center Back,2.67115,3788766,11250,,,0.9802109795610584,Complete,10928,Chris Gunter,Ground Pass,Right Foot,33.02669,42.218967,32.5,16.9
b3f3cd67-468f-4ffa-baac-52c69ce2ae25,1808,2,00:03:11.220,48,,99,From Free Kick,Wales,Chris Gunter,Left Center Back,0.735723,3788766,10928,,,0.927364111314132,Complete,22074,Joseff Morrell,Ground Pass,Left Foot,35.351437,22.265308,47.0,13.1
1ce8e0c1-a523-451d-8b6b-c48a9858f54e,1811,2,00:03:11.955,48,,99,From Free Kick,Wales,Joseff Morrell,Right Defensive Midfield,2.174474,3788766,22074,True,,0.9843560723013725,Complete,11250,Joe Rodon,Ground Pass,Right Foot,46.277054,19.295082,30.0,28.9
50c6188f-3c4c-40f5-aeaf-ec585ef40452,1814,2,00:03:14.244,48,,99,From Free Kick,Wales,Joe Rodon,Right Center Back,2.019605,3788766,11250,,,0.9949911276559196,Complete,10928,Chris Gunter,Ground Pass,Right Foot,30.358555,39.062206,21.6,19.2
dbd863aa-1a46-4042-acdc-78f6b2bcff1f,1817,2,00:03:16.392,48,,99,From Free Kick,Wales,Chris Gunter,Left Center Back,2.058734,3788766,10928,,,0.99096303763284,Complete,9914,Danny Ward,Ground Pass,Right Foot,20.952072,20.92132,3.6,34.7
fd210c85-ede0-4d04-aaf8-def7eec73063,1820,2,00:03:21.517,48,,99,From Free Kick,Wales,Danny Ward,Goalkeeper,1.370267,3788766,9914,,,0.9674249172780836,Complete,4934,Ethan Ampadu,Ground Pass,Right Foot,4.9708843,40.312935,16.0,61.1
9fa70f23-44ed-4a45-89af-69e6c539f817,1823,2,00:03:26.632,48,,99,From Free Kick,Wales,Ethan Ampadu,Center Back,1.113421,3788766,4934,,,0.9887961566981516,Complete,22074,Joseff Morrell,Ground Pass,Right Foot,29.291447,70.17768,33.6,61.2
1b85aee5-537d-4265-a59e-46b46dd8e183,1827,2,00:03:28.369,48,,99,From Free Kick,Wales,Joseff Morrell,Right Defensive Midfield,0.748444,3788766,22074,True,,0.9912948873806768,Complete,4934,Ethan Ampadu,Ground Pass,Right Foot,33.8368,61.427887,25.6,68.0
2aa90db5-6738-4555-ac9f-72b5ad17d145,1831,2,00:03:31.011,48,,99,From Free Kick,Wales,Ethan Ampadu,Center Back,2.278562,3788766,4934,,,0.9706938292376812,Complete,10928,Chris Gunter,Ground Pass,Right Foot,27.366581,53.247272,22.5,19.2
453397fe-d657-4248-871f-f359e854257f,1834,2,00:03:34.727,48,,99,From Free Kick,Wales,Chris Gunter,Left Center Back,0.734437,3788766,10928,,,0.9842886017154838,Complete,4934,Ethan Ampadu,Ground Pass,Left Foot,26.164045,23.77783,30.2,28.5
17bc26b7-a14f-4251-b2cc-6c6b54d4af2c,1837,2,00:03:36.357,48,,99,From Free Kick,Wales,Ethan Ampadu,Center Back,1.25811,3788766,4934,,,0.9312907985109496,Complete,10931,Joe Allen,Ground Pass,Right Foot,31.315134,31.54814,41.2,15.5
967042f6-5c4c-43dd-a206-a7782a0c76fc,1839,2,00:03:37.616,48,,99,From Free Kick,Wales,Joe Allen,Left Defensive Midfield,1.266104,3788766,10931,,,0.9929196995263846,Complete,4934,Ethan Ampadu,Ground Pass,Right Foot,40.54082,22.243624,27.4,23.4
ee60e476-d249-4d8f-9fe6-147068609821,1842,2,00:03:39.608,48,,99,From Free Kick,Wales,Ethan Ampadu,Center Back,1.480814,3788766,4934,,,0.9868127293358504,Complete,11250,Joe Rodon,Ground Pass,Right Foot,28.146862,33.251118,27.8,48.8
b8456b36-c148-48cd-879e-0c8b7b60fb03,1845,2,00:03:42.161,48,,99,From Free Kick,Wales,Joe Rodon,Right Center Back,1.658568,3788766,11250,,,0.978327228140769,Complete,4774,Connor Roberts,Ground Pass,Right Foot,28.325438,53.625523,42.7,75.1
e32e6c5d-f2ef-4c65-bfba-3ea802e4ec5b,1848,2,00:03:44.755,48,,99,From Free Kick,Wales,Connor Roberts,Right Wing Back,0.871925,3788766,4774,,,0.9913109142413408,Complete,22074,Joseff Morrell,Ground Pass,Right Foot,43.809437,73.64291,38.7,66.6
3e37693b-8849-4983-8508-b966dde4e3cb,1850,2,00:03:45.626,48,,99,From Free Kick,Wales,Joseff Morrell,Right Defensive Midfield,1.354606,3788766,22074,,,0.5454582526767904,Unknown,6399,Gareth Frank Bale,Low Pass,Right Foot,41.02832,62.01404,63.5,73.5
06263759-3a20-4b65-8a41-207bc0d7b3e7,1855,2,00:04:16.416,49,Free Kick,100,From Free Kick,Wales,Gareth Frank Bale,Right Wing,1.845709,3788766,6399,,,0.9950466891253428,Complete,11250,Joe Rodon,Ground Pass,Left Foot,66.3261,67.45372,48.7,63.8
7eee2c5c-46fc-4ca3-9029-748be4b9a923,1858,2,00:04:19.007,49,,100,From Free Kick,Wales,Joe Rodon,Right Center Back,2.038332,3788766,11250,,,0.9864442069475228,Complete,4934,Ethan Ampadu,Ground Pass,Right Foot,48.931023,58.089893,51.4,28.2
6d47cede-67f2-4e21-b4e4-8a3aa7a4228a,1861,2,00:04:23.181,49,,100,From Free Kick,Wales,Ethan Ampadu,Center Back,1.799562,3788766,4934,,,0.9464617422527768,Incomplete,,,Ground Pass,Left Foot,65.48491,23.96219,78.8,38.1
9e88031a-0e82-43d7-a029-42e028bbe945,1862,2,00:04:24.980,49,Recovery,101,Regular Play,Italy,Marco Verratti,Left Center Midfield,1.656086,3788766,3166,,,0.9162442214524916,Complete,11601,Matteo Pessina,Low Pass,Right Foot,42.142044,41.040287,53.9,46.5
cea43fc9-f668-411e-bf25-19849c2bb66f,1874,2,00:04:31.301,49,,102,Regular Play,Wales,Connor Roberts,Right Wing Back,0.589493,3788766,4774,,,0.9691043160659932,Complete,6399,Gareth Frank Bale,Ground Pass,Right Foot,57.303127,59.94515,62.6,52.1
d8634eaf-0b87-4d47-989e-f7d79268704e,1880,2,00:04:34.723,49,Recovery,102,Regular Play,Wales,Joe Allen,Left Defensive Midfield,0.962578,3788766,10931,,,0.9954454722231516,Complete,4934,Ethan Ampadu,Ground Pass,Left Foot,53.13609,61.12229,47.7,50.4
fe5379df-3387-42f8-a6fe-448786f1fe37,1884,2,00:04:35.766,49,,102,Regular Play,Wales,Ethan Ampadu,Center Back,0.871419,3788766,4934,,,0.9452533800690976,Complete,3517,Aaron Ramsey,Ground Pass,Right Foot,48.38677,53.605236,64.0,57.9
c96cf4db-7192-41fe-937d-b496e5e21319,1888,2,00:04:37.303,49,,102,Regular Play,Wales,Aaron Ramsey,Center Forward,1.881302,3788766,3517,,,0.8817308770538829,Complete,6399,Gareth Frank Bale,Ground Pass,Right Foot,63.083168,59.232014,72.9,45.4
a3d36ca2-fab9-4152-ab3a-77326110cd66,1892,2,00:04:42.438,49,,102,Regular Play,Wales,Gareth Frank Bale,Right Wing,1.253865,3788766,6399,True,,0.8759781304733781,Complete,34794,Neco Williams,Ground Pass,Left Foot,86.46152,29.12152,97.8,4.9
10a15a2e-9d79-4802-9fda-80d017e5c88f,1897,2,00:04:47.814,49,,102,Regular Play,Wales,Neco Williams,Left Wing Back,0.883559,3788766,34794,True,,0.6835454637238855,Incomplete,,,Ground Pass,Right Foot,96.60242,24.556128,104.3,33.3
ccdca2b2-e083-45b7-ab55-86826b3d041f,1899,2,00:04:57.839,49,Throw-in,103,From Throw In,Wales,Neco Williams,Left Wing Back,2.947524,3788766,34794,,,0.9462477932052312,Complete,10928,Chris Gunter,Low Pass,,76.44417,0.7832231,43.8,10.7
3bb5dc1b-1e7a-410b-9bd7-f49472d9c321,1902,2,00:05:00.917,50,,103,From Throw In,Wales,Chris Gunter,Left Center Back,1.24803,3788766,10928,,,0.9891592802831408,Complete,11250,Joe Rodon,Ground Pass,Right Foot,44.397892,18.020344,45.9,29.4
cee88bfe-85f3-44e2-8d88-9984fc701117,1905,2,00:05:04.182,50,,103,From Throw In,Wales,Joe Rodon,Right Center Back,1.506119,3788766,11250,,,0.9931525646111984,Complete,10928,Chris Gunter,Ground Pass,Right Foot,45.570564,36.474125,40.8,11.7
e9cb41d1-4673-4e7b-9a39-0a500a676892,1909,2,00:05:07.093,50,,103,From Throw In,Wales,Chris Gunter,Left Center Back,1.639669,3788766,10928,True,,0.910189365106111,Complete,34794,Neco Williams,Ground Pass,Right Foot,38.339703,19.922361,53.2,1.1
61c66aba-58c4-4e9a-af76-b92d79cccf8a,1913,2,00:05:11.469,50,,103,From Throw In,Wales,Neco Williams,Left Wing Back,1.101186,3788766,34794,True,,0.9852139127128281,Complete,10928,Chris Gunter,Ground Pass,Right Foot,39.338,4.9100804,24.6,1.7
cb610fcf-430a-448f-a694-cab1ad9b963f,1916,2,00:05:15.344,50,,103,From Throw In,Wales,Chris Gunter,Left Center Back,2.547059,3788766,10928,,,0.9801956635667446,Complete,9914,Danny Ward,Ground Pass,Left Foot,22.649164,4.667906,7.2,27.4
7cf106d2-16e7-43de-986d-2981e6f95e25,1919,2,00:05:20.174,50,,103,From Throw In,Wales,Danny Ward,Goalkeeper,1.8493,3788766,9914,,,0.5424341016969112,Complete,3517,Aaron Ramsey,High Pass,Right Foot,6.7950206,37.788944,46.3,41.9
dafcd99d-742c-44f3-b7e5-5def8cc4e589,1922,2,00:05:22.024,50,,103,From Throw In,Wales,Aaron Ramsey,Center Forward,0.989817,3788766,3517,True,,0.9370863412941021,Complete,22074,Joseff Morrell,Low Pass,Right Foot,46.811443,42.613346,33.9,39.8
d72bb209-189e-4e4a-be37-05a873b9fea5,1925,2,00:05:23.946,50,,103,From Throw In,Wales,Joseff Morrell,Right Defensive Midfield,1.358377,3788766,22074,,,0.9760164580257814,Complete,4774,Connor Roberts,Ground Pass,Right Foot,36.688282,49.70138,37.6,73.7
b6932083-4fac-45a9-b4ed-23cd7fa99817,1928,2,00:05:26.005,50,,103,From Throw In,Wales,Connor Roberts,Right Wing Back,0.85969,3788766,4774,,,0.8624381683659729,Complete,3517,Aaron Ramsey,Ground Pass,Right Foot,38.71477,74.18911,47.3,68.0
9f0e29d4-3643-4786-aaef-8a5327e7a43e,1936,2,00:05:29.477,50,,103,From Throw In,Wales,Connor Roberts,Right Wing Back,0.856441,3788766,4774,,,0.9754206585641736,Complete,22074,Joseff Morrell,Ground Pass,Right Foot,49.107338,78.126335,46.8,66.2
365e2902-3570-4664-a887-4b1312b59876,1941,2,00:05:32.368,50,,104,Regular Play,Italy,Federico Chiesa,Right Wing,0.858053,3788766,7156,,,0.9884579608704164,Complete,7471,Andrea Belotti,Ground Pass,Right Foot,74.04611,22.476566,81.4,38.3
4c611eb6-0046-4a25-b0ec-e0b06ca05653,1949,2,00:07:34.807,52,Goal Kick,106,From Goal Kick,Wales,Danny Ward,Goalkeeper,1.255101,3788766,9914,,True,0.9825097932554108,Complete,11250,Joe Rodon,Low Pass,Right Foot,6.0,36.0,5.3,59.7
13e8fe54-b8f9-4d84-8e5d-b4dcfe6a468c,1951,2,00:07:36.371,52,,106,From Goal Kick,Wales,Joe Rodon,Right Center Back,3.087169,3788766,11250,,,0.4079599452049767,Out,6399,Gareth Frank Bale,High Pass,Right Foot,6.0007606,62.551636,52.0,80.0
eef4a66e-e651-409c-b009-9c12f4aa5d8f,1953,2,00:07:46.578,52,Throw-in,107,From Throw In,Italy,Emerson Palmieri dos Santos,Left Back,3.043113,3788766,4355,,True,0.9774471654937515,Complete,7480,Alessandro Bastoni,Low Pass,,69.1,0.1,51.6,11.2
ddb7a072-28e6-4853-a8d8-c10a7a358d83,1955,2,00:07:49.853,52,,107,From Throw In,Italy,Alessandro Bastoni,Left Center Back,2.174758,3788766,7480,,,0.9840745759583762,Complete,7119,Francesco Acerbi,Ground Pass,Left Foot,52.75948,14.99267,47.8,47.5
7c21e730-568b-4eeb-a150-d0cf8690bd6c,1958,2,00:07:53.895,52,,107,From Throw In,Italy,Francesco Acerbi,Right Center Back,1.43845,3788766,7119,,,0.9761516992353659,Complete,7002,Rafael Tolói,Ground Pass,Left Foot,54.74059,49.495754,66.6,78.1
26fdd74b-4433-4442-8945-25092ceb3d92,1961,2,00:07:55.373,52,,107,From Throw In,Italy,Rafael Tolói,Right Back,1.774881,3788766,7002,,,0.990096825841507,Complete,7119,Francesco Acerbi,Ground Pass,Right Foot,66.43111,74.74393,48.7,68.4
