id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,counterpress,off_camera,out,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
8cc84ce1-a60f-48f7-a2be-15649d25cf10,2100,1,00:47:08.489,47,,55,Regular Play,England,John Stones,Right Center Back,1.399126,3795187,3244,,,,,0.9682245532157199,Complete,3943,Declan Rice,Ground Pass,Right Foot,40.236244,35.355232,50.7,28.4
bfa07178-ce48-4962-bea1-14315da79a42,2103,1,00:47:12.903,47,,55,Regular Play,England,Declan Rice,Left Defensive Midfield,0.98324,3795187,3943,,,,,0.9432075291056178,Complete,3382,Luke Shaw,Ground Pass,Right Foot,63.00442,18.655727,74.9,6.8
0e52eee3-9b9c-4598-ac02-e99ee81f77c9,2106,1,00:47:15.514,47,,55,Regular Play,England,Luke Shaw,Left Back,1.405409,3795187,3382,,,,,0.9918357228640912,Complete,3943,Declan Rice,Ground Pass,Left Foot,73.926056,2.88297,70.6,11.7
f75f85b8-f513-48d1-adf8-5fb9fc5887cf,2109,1,00:47:17.172,47,,55,Regular Play,England,Declan Rice,Left Defensive Midfield,0.923641,3795187,3943,,,,,0.9821536690279132,Complete,12423,Jadon Sancho,Ground Pass,Right Foot,66.48359,16.261925,71.3,25.2
ea9eec27-582c-4b00-ba73-c91c727a118c,2112,1,00:47:19.351,47,,55,Regular Play,England,Jadon Sancho,Right Wing,1.138926,3795187,12423,,,,,0.9870646997600032,Complete,3336,Harry Maguire,Ground Pass,Left Foot,63.85403,26.642685,58.0,16.0
f5d4966e-b098-4d4b-8161-10b00bf302c6,2115,1,00:47:23.168,47,,55,Regular Play,England,Harry Maguire,Left Center Back,1.532712,3795187,3336,,,,,0.9918224805646813,Complete,3244,John Stones,Ground Pass,Right Foot,57.67488,17.127895,48.8,39.7
b5626480-c57b-47da-9685-cf2c227e37d1,2118,1,00:47:27.109,47,,55,Regular Play,England,John Stones,Right Center Back,1.804326,3795187,3244,,,,,0.9875283693959884,Complete,3336,Harry Maguire,Ground Pass,Right Foot,48.17163,41.562366,52.2,22.8
88b01feb-af36-48ad-af67-30099c196eb2,2124,1,00:48:23.489,48,Free Kick,56,From Free Kick,England,Harry Maguire,Left Center Back,1.862193,3795187,3336,,,,,0.9974511423919116,Complete,3244,John Stones,Ground Pass,Left Foot,63.315506,14.47653,53.9,36.5
c80fb48c-7703-4f9a-9b41-564e5f075bd0,2127,1,00:48:26.075,48,,56,From Free Kick,England,John Stones,Right Center Back,1.135312,3795187,3244,,,,,0.9946524971019745,Complete,3205,Kyle Walker,Ground Pass,Right Foot,51.80225,34.210213,50.1,52.6
4183464d-b350-4885-9564-c0a0f2c288a3,2133,2,00:00:00.662,45,Kick Off,57,From Kick Off,England,Mason Mount,Center Attacking Midfield,1.200981,3795187,7843,,,,,0.9985798406486136,Complete,3244,John Stones,Ground Pass,Right Foot,59.126553,40.752754,41.4,45.3
a78cc7e2-e665-4bf6-8d2f-3b38276856da,2136,2,00:00:03.716,45,,57,From Kick Off,England,John Stones,Right Center Back,3.016943,3795187,3244,,,,,0.4846363488514126,Complete,10955,Harry Kane,High Pass,Right Foot,42.068165,41.309635,90.4,12.2
b9a969de-baeb-4f90-8db6-1ccd9d21e994,2139,2,00:00:06.777,45,,57,From Kick Off,England,Harry Kane,Center Forward,1.585533,3795187,10955,True,,,,0.2016310108175416,Complete,3233,Raheem Sterling,High Pass,,90.59109,14.053923,96.2,5.6
e62c3c36-d691-4fb4-8679-b90269332e76,2143,2,00:00:09.104,45,,57,From Kick Off,England,Raheem Sterling,Left Wing,0.610652,3795187,3233,True,,,,0.9210742795631852,Complete,10955,Harry Kane,Ground Pass,Right Foot,94.8413,11.192611,91.7,9.5
168a2937-5793-44dd-a42b-e877b5618db3,2153,2,00:00:53.509,45,Free Kick,58,From Free Kick,England,Luke Shaw,Left Back,1.458648,3795187,3382,,,,,0.42342798224031264,Complete,3336,Harry Maguire,High Pass,Left Foot,89.72298,17.913933,115.6,45.0
46f137a5-8ee6-4b28-8f2f-83155e6d7b30,2158,2,00:02:03.182,47,Kick Off,59,From Kick Off,Ukraine,Roman Yaremchuk,Center Forward,1.127019,3795187,23649,,,True,,0.9975393955946432,Complete,16514,Serhii Sydorchuk,Ground Pass,Left Foot,61.0,40.1,50.9,43.7
e74fc558-17de-4530-b9ab-f50ae15f6ba0,2160,2,00:02:05.289,47,,59,From Kick Off,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,0.721932,3795187,16514,,,,,0.9973471051524548,Complete,3575,Oleksandr Zinchenko,Ground Pass,Right Foot,50.37776,39.572117,48.7,33.8
8fb03d0a-918c-41ee-a68c-f80b62c43a19,2162,2,00:02:06.011,47,,59,From Kick Off,Ukraine,Oleksandr Zinchenko,Left Center Midfield,1.1327,3795187,3575,,,,,0.9965173057529518,Complete,18617,Mykola Matviyenko,Ground Pass,Left Foot,49.2965,32.452908,35.0,37.9
6eb13f1e-e108-48f4-abce-302d63719165,2165,2,00:02:08.455,47,,59,From Kick Off,Ukraine,Mykola Matviyenko,Left Center Back,0.90818,3795187,18617,,,,,0.9972312356305888,Complete,39136,Illia Zabarnyi,Ground Pass,Left Foot,33.19694,34.732853,28.3,49.6
986ede1a-57e6-4abc-a8de-4a82353d4b2e,2168,2,00:02:10.161,47,,59,From Kick Off,Ukraine,Illia Zabarnyi,Right Center Back,0.732916,3795187,39136,,,,,0.9512761859362758,Complete,16514,Serhii Sydorchuk,Ground Pass,Right Foot,28.92772,48.201645,37.0,45.9
9c1e619d-cff8-4f38-94ed-c07ec3266099,2172,2,00:02:11.886,47,,59,From Kick Off,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,1.133541,3795187,16514,True,,,,0.9867684008662672,Complete,18617,Mykola Matviyenko,Ground Pass,Right Foot,36.066216,41.378006,21.5,32.6
d4d054e0-e4f4-417c-a38d-4c94b088d854,2176,2,00:02:13.989,47,,59,From Kick Off,Ukraine,Mykola Matviyenko,Left Center Back,1.311506,3795187,18617,True,,,,0.97241265130389,Complete,20827,Vitalii Mykolenko,Ground Pass,Left Foot,23.3887,25.68933,27.6,13.2
a48fd2cd-0e9c-4937-812b-f94237d22263,2180,2,00:02:20.470,47,,59,From Kick Off,Ukraine,Vitalii Mykolenko,Left Back,1.338187,3795187,20827,,,,,0.9942538129020101,Complete,18617,Mykola Matviyenko,Ground Pass,Left Foot,42.04663,8.17989,27.9,24.0
32ef167a-978b-41c1-aa51-da460fa19b8d,2183,2,00:02:24.867,47,,59,From Kick Off,Ukraine,Mykola Matviyenko,Left Center Back,1.509415,3795187,18617,,,,,0.990606086664658,Complete,39136,Illia Zabarnyi,Ground Pass,Left Foot,37.46563,35.97135,35.8,51.6
91bcf4c2-1a68-4f76-bf8c-be17f9aa4dc8,2186,2,00:02:29.113,47,,59,From Kick Off,Ukraine,Illia Zabarnyi,Right Center Back,1.133389,3795187,39136,,,,,0.9901972969888688,Complete,18617,Mykola Matviyenko,Ground Pass,Right Foot,40.7736,55.03396,40.4,39.0
5ef60e1b-07bf-4d62-b6ee-e22c375a53e1,2189,2,00:02:33.745,47,,59,From Kick Off,Ukraine,Mykola Matviyenko,Left Center Back,2.290201,3795187,18617,,,,,0.7653589820121671,Complete,31900,Oleksandr Karavaev,Low Pass,Left Foot,57.683743,31.046997,81.5,77.3
f409ac9c-ddeb-41b7-a650-6d95a5283146,2196,2,00:03:03.482,48,Throw-in,60,From Throw In,Ukraine,Oleksandr Karavaev,Right Back,0.745733,3795187,31900,,,,,0.9109571791743124,Complete,8830,Andriy Yarmolenko,Low Pass,,79.196014,76.804146,84.2,74.6
67c1d1cf-ad1f-4817-9259-42a84c15ba9d,2205,2,00:03:12.712,48,Throw-in,61,From Throw In,Ukraine,Oleksandr Karavaev,Right Back,1.528909,3795187,31900,,,,,0.9826787709807348,Complete,16514,Serhii Sydorchuk,Low Pass,,74.51327,80.22526,63.1,69.3
bf5c4bff-acab-4970-9fd8-38c3c9a0ccad,2209,2,00:03:14.591,48,,61,From Throw In,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,1.681182,3795187,16514,True,,,,0.968043341576744,Complete,18617,Mykola Matviyenko,Low Pass,No Touch,61.50742,60.03077,49.8,53.7
817de64d-70c7-4139-afac-dd7941a30f75,2212,2,00:03:16.648,48,,61,From Throw In,Ukraine,Mykola Matviyenko,Left Center Back,1.959582,3795187,18617,True,,,,0.968516740232875,Complete,20827,Vitalii Mykolenko,Ground Pass,Left Foot,52.16823,50.0863,50.3,26.6
a725842e-4b40-403a-874c-896db7bb0692,2215,2,00:03:19.534,48,,61,From Throw In,Ukraine,Vitalii Mykolenko,Left Back,1.496392,3795187,20827,,,,,0.9227342319276004,Complete,16509,Viktor Tsygankov,Ground Pass,Left Foot,46.9,10.4,62.9,3.1
20462570-8bae-458e-9276-41b7b321e5ea,2219,2,00:03:23.465,48,,61,From Throw In,Ukraine,Viktor Tsygankov,Left Wing,1.09532,3795187,16509,True,,,,0.9570835341858409,Complete,16514,Serhii Sydorchuk,Ground Pass,Right Foot,53.65344,1.30251,49.8,16.3
4ac73f1a-c9b5-4623-80fa-659226155916,2222,2,00:03:24.686,48,,61,From Throw In,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,1.742991,3795187,16514,,,,,0.9867323915755416,Complete,20827,Vitalii Mykolenko,Ground Pass,Right Foot,50.44459,12.501686,24.7,7.0
f1d4c764-1e38-4d3e-8985-6a68c0c2dd14,2225,2,00:03:28.024,48,,61,From Throw In,Ukraine,Vitalii Mykolenko,Left Back,1.847939,3795187,20827,,,,,0.961881082076712,Complete,22243,Heorhii Bushchan,Low Pass,Left Foot,20.07197,8.008484,3.3,34.8
d6c30c7f-aedc-457f-9eb4-2c28e2a327d4,2229,2,00:03:30.573,48,,61,From Throw In,Ukraine,Heorhii Bushchan,Goalkeeper,1.683256,3795187,22243,True,,,,0.953172941526054,Complete,20827,Vitalii Mykolenko,Ground Pass,Right Foot,3.40565,34.25936,11.4,6.3
d28fde7a-710b-4f31-a2d8-694c85fadd1a,2233,2,00:03:33.162,48,,61,From Throw In,Ukraine,Vitalii Mykolenko,Left Back,0.906752,3795187,20827,True,,,,0.96749987390475,Complete,18617,Mykola Matviyenko,Ground Pass,Left Foot,10.75049,3.84805,10.1,16.3
548456c5-9691-4f8c-b3fa-75df95bad0ab,2236,2,00:03:34.423,48,,61,From Throw In,Ukraine,Mykola Matviyenko,Left Center Back,4.105553,3795187,18617,,,,,0.15780638892245574,Complete,23649,Roman Yaremchuk,High Pass,Left Foot,10.53215,13.70375,65.8,27.0
9990ea92-2295-47b5-822c-7583a822eff3,2244,2,00:03:46.920,48,,61,From Throw In,Ukraine,Oleksandr Karavaev,Right Back,1.076929,3795187,31900,,,,,0.9817984620692336,Complete,16514,Serhii Sydorchuk,Ground Pass,Right Foot,48.3641,65.23089,55.3,59.9
a07d336d-6335-405b-b3df-3be041ec1232,2248,2,00:03:48.931,48,,61,From Throw In,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,0.870727,3795187,16514,True,,,,0.91518198972091,Complete,21294,Mykola Shaparenko,Ground Pass,Right Foot,54.33758,51.514133,64.4,58.1
a24a75ef-d792-4c93-bbc5-aa0782b514e5,2251,2,00:03:52.546,48,,61,From Throw In,Ukraine,Mykola Shaparenko,Right Center Midfield,0.907941,3795187,21294,,,,,0.9928444404042076,Complete,3575,Oleksandr Zinchenko,Ground Pass,Right Foot,68.16782,43.24963,63.1,36.3
c14de02a-7b00-44e7-b1ec-a4de3b9efd86,2255,2,00:03:54.801,48,,61,From Throw In,Ukraine,Oleksandr Zinchenko,Left Center Midfield,1.390843,3795187,3575,True,,,,0.9625196791062586,Complete,20827,Vitalii Mykolenko,Ground Pass,Left Foot,62.669098,27.573597,63.9,7.1
1537f2e8-0c4f-4bbe-80ae-e697d73eadf6,2258,2,00:03:57.103,48,,61,From Throw In,Ukraine,Vitalii Mykolenko,Left Back,0.707502,3795187,20827,,,,,0.9160181736326328,Complete,16509,Viktor Tsygankov,Ground Pass,Left Foot,64.91269,4.62679,73.7,3.4
67f3c6fe-5194-441d-b352-2abdf27b3893,2260,2,00:03:57.811,48,,61,From Throw In,Ukraine,Viktor Tsygankov,Left Wing,1.136601,3795187,16509,,,,,0.9919136435391064,Complete,20827,Vitalii Mykolenko,Ground Pass,Left Foot,73.27741,1.11557,57.0,5.1
f9e0a90a-a5d1-430f-8f89-f7808e651e2e,2263,2,00:04:00.165,49,,61,From Throw In,Ukraine,Vitalii Mykolenko,Left Back,1.315464,3795187,20827,,,,,0.9843096711307406,Complete,16514,Serhii Sydorchuk,Ground Pass,Left Foot,56.32913,2.91332,56.4,21.0
9a6b11b5-a452-4442-9f9e-54bb54aa161f,2267,2,00:04:07.644,49,,61,From Throw In,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,1.555478,3795187,16514,True,,,,0.985846730723476,Complete,18617,Mykola Matviyenko,Ground Pass,Right Foot,67.87493,24.870106,53.4,33.8
939dbecb-e91a-43a5-8223-bb860083cd97,2270,2,00:04:11.333,49,,61,From Throw In,Ukraine,Mykola Matviyenko,Left Center Back,1.06129,3795187,18617,,,,,0.9597822058718803,Complete,16514,Serhii Sydorchuk,Ground Pass,Left Foot,54.65078,32.42836,63.6,24.9
0aa711d9-9e8d-42a1-a22a-82307dc08804,2273,2,00:04:13.917,49,,61,From Throw In,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,1.340777,3795187,16514,,,,,0.9303183696782202,Complete,20827,Vitalii Mykolenko,Ground Pass,Right Foot,65.49508,19.73129,82.5,5.1
b4e4f292-70fc-4f54-b564-e2e9d024438d,2276,2,00:04:16.552,49,,61,From Throw In,Ukraine,Vitalii Mykolenko,Left Back,1.039314,3795187,20827,,,,,0.9917342201870216,Complete,16514,Serhii Sydorchuk,Ground Pass,Left Foot,85.09298,4.10347,69.2,18.4
8a1ac8dc-1815-4f9d-bd37-7ccf30ee27aa,2283,2,00:04:20.821,49,,61,From Throw In,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,0.743113,3795187,16514,,,,,0.9865587668155604,Complete,20827,Vitalii Mykolenko,Ground Pass,Right Foot,66.446365,10.545906,70.3,4.0
c64d0f38-6a46-43fb-b3f4-bdde7fc4d79b,2286,2,00:04:23.564,49,,61,From Throw In,Ukraine,Vitalii Mykolenko,Left Back,0.95451,3795187,20827,,,,,0.9908453508794179,Complete,18617,Mykola Matviyenko,Ground Pass,Left Foot,63.012356,6.31652,46.4,28.2
daaafef2-e291-46a4-9365-aac46009eaa8,2290,2,00:04:27.751,49,,61,From Throw In,Ukraine,Mykola Matviyenko,Left Center Back,1.063761,3795187,18617,True,,,,0.9370371665464504,Complete,16514,Serhii Sydorchuk,Ground Pass,Left Foot,52.154434,32.053913,57.3,22.9
6fda61cb-02a8-465d-9a4b-4e5258315aff,2293,2,00:04:30.995,49,,61,From Throw In,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,0.364416,3795187,16514,,,,,0.3699082731284825,Incomplete,16509,Viktor Tsygankov,Ground Pass,Right Foot,61.939034,19.46882,69.5,16.2
849576eb-ffc1-41db-a9c2-aef6c8f311c6,2302,2,00:04:34.493,49,,62,Regular Play,England,Jadon Sancho,Right Wing,1.051585,3795187,12423,True,,,,0.9938465568744124,Complete,3943,Declan Rice,Ground Pass,Right Foot,50.888893,56.014248,46.1,36.6
45dfcbe1-15a5-40e2-85b2-042794c4bf88,2304,2,00:04:35.545,49,,62,Regular Play,England,Declan Rice,Left Defensive Midfield,1.463894,3795187,3943,,,,,0.9556373472857989,Complete,7843,Mason Mount,Ground Pass,Right Foot,47.171185,41.281353,58.9,25.5
dad6535d-c570-4378-82a1-255bcc112619,2307,2,00:04:41.767,49,,62,Regular Play,England,Mason Mount,Center Attacking Midfield,1.267051,3795187,7843,,,,,0.8394203114112185,Complete,3233,Raheem Sterling,Ground Pass,Right Foot,94.77579,24.527042,104.0,14.2
4baaa630-0c6f-4ecf-bc64-3430bdaa2a3c,2310,2,00:04:44.826,49,,62,Regular Play,England,Raheem Sterling,Left Wing,1.071079,3795187,3233,,,,,0.8157266474372495,Complete,3382,Luke Shaw,Ground Pass,Right Foot,106.61036,20.344368,112.5,13.5
8f62d98b-c1a2-4f05-b6c3-d93bd6b2fa52,2313,2,00:04:45.909,49,,62,Regular Play,England,Luke Shaw,Left Back,1.2248,3795187,3382,,,,,0.3573870196396076,Complete,10955,Harry Kane,High Pass,Left Foot,111.91112,18.381912,113.9,41.1
58774de4-e0f9-4e60-b1c0-9e15f82df7e8,2317,2,00:06:02.852,51,Kick Off,63,From Kick Off,Ukraine,Roman Yaremchuk,Center Forward,1.29086,3795187,23649,,,,,0.9982064511703762,Complete,16514,Serhii Sydorchuk,Ground Pass,Left Foot,60.24198,37.98645,50.6,42.9
c153038c-aa47-4068-a527-b470a5ddbdc7,2320,2,00:06:04.997,51,,63,From Kick Off,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,0.901442,3795187,16514,,,,,0.9946264550086892,Complete,21294,Mykola Shaparenko,Ground Pass,Right Foot,47.99891,43.196106,46.9,56.6
5799dc13-3a0d-437e-8ef9-5cc673c5a120,2324,2,00:06:06.234,51,,63,From Kick Off,Ukraine,Mykola Shaparenko,Right Center Midfield,1.344797,3795187,21294,True,,,,0.8816189417663911,Complete,8830,Andriy Yarmolenko,Ground Pass,Right Foot,46.86734,48.4276,59.8,64.5
4f22e8b3-2592-4fdc-9ab1-24796c7d1294,2332,2,00:06:11.399,51,,63,From Kick Off,Ukraine,Andriy Yarmolenko,Right Wing,0.697962,3795187,8830,True,,,,0.5775933957149169,Incomplete,31900,Oleksandr Karavaev,Ground Pass,Left Foot,77.90762,65.766106,90.1,72.0
489bbea6-0161-4a31-acdd-6031022086cc,2336,2,00:06:14.157,51,,64,Regular Play,England,Declan Rice,Left Defensive Midfield,1.14342,3795187,3943,,,,,0.9928290584616092,Complete,3382,Luke Shaw,Ground Pass,Right Foot,27.182283,4.672855,29.0,7.8
452324ff-891b-444f-bfeb-2b169ebe8eaf,2339,2,00:06:15.595,51,,64,Regular Play,England,Luke Shaw,Left Back,1.06603,3795187,3382,,,,,0.9922172118620352,Complete,3943,Declan Rice,Ground Pass,Left Foot,28.154825,10.187197,30.3,1.7
725aaaf9-8043-406e-9361-8101859cb595,2342,2,00:06:18.319,51,,64,Regular Play,England,Declan Rice,Left Defensive Midfield,0.57798,3795187,3943,,,,,0.9612785764923716,Complete,10955,Harry Kane,Ground Pass,Left Foot,36.354267,3.9039273,40.0,8.3
8e49f2c5-c5e1-4909-a6d4-a75dcc03f859,2345,2,00:06:18.937,51,,64,Regular Play,England,Harry Kane,Center Forward,1.430117,3795187,10955,,,,,0.9873052311248629,Complete,3382,Luke Shaw,Ground Pass,Right Foot,39.242035,11.399781,27.2,1.7
b20694a6-e997-4977-b832-30bda0f51b57,2348,2,00:06:21.063,51,,64,Regular Play,England,Luke Shaw,Left Back,1.053249,3795187,3382,,,,,0.9928870672930762,Complete,3336,Harry Maguire,Ground Pass,Left Foot,26.120243,4.0934486,17.0,19.4
8bf2fff3-d1c9-483d-ab8c-7f0cc8570dac,2352,2,00:06:24.065,51,,64,Regular Play,England,Harry Maguire,Left Center Back,1.394197,3795187,3336,,,,,0.9818171712975876,Complete,3244,John Stones,Ground Pass,Right Foot,16.010557,26.914543,11.8,48.6
56f8ee5b-bc50-4b8c-bbea-7fdb1d6d74a4,2355,2,00:06:25.971,51,,64,Regular Play,England,John Stones,Right Center Back,1.148507,3795187,3244,,,,,0.9944977309880128,Complete,3468,Jordan Pickford,Ground Pass,Right Foot,10.176862,51.19403,5.9,42.0
3daad169-c294-4ca5-ace0-a3dd5983fdfb,2358,2,00:06:27.199,51,,64,Regular Play,England,Jordan Pickford,Goalkeeper,3.471236,3795187,3468,,,,,0.38713470223826,Out,,,High Pass,Left Foot,4.658573,45.651436,42.8,79.7
d1eb6ca7-88b0-4577-9315-11eb4b9784af,2359,2,00:06:32.791,51,Throw-in,65,From Throw In,Ukraine,Vitalii Mykolenko,Left Back,1.781625,3795187,20827,,,True,,0.9899739316428304,Complete,18617,Mykola Matviyenko,Low Pass,,69.5,0.1,57.5,9.3
bdce91a2-949d-4433-9597-9fb019d54a7f,2362,2,00:06:35.612,51,,65,From Throw In,Ukraine,Mykola Matviyenko,Left Center Back,0.720328,3795187,18617,True,,,,0.9486403874005644,Complete,20827,Vitalii Mykolenko,Ground Pass,Left Foot,57.460682,7.324135,63.7,3.2
7a7f0f00-a76f-494f-8791-e9a17485f492,2365,2,00:06:36.869,51,,65,From Throw In,Ukraine,Vitalii Mykolenko,Left Back,1.108049,3795187,20827,,,,,0.9918765599749196,Complete,16514,Serhii Sydorchuk,Ground Pass,Left Foot,61.092625,1.574234,57.3,18.1
2f617879-b8b0-4ad0-b9ab-502fc632ae30,2368,2,00:06:37.977,51,,65,From Throw In,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,1.110777,3795187,16514,True,,,,0.9843854427643326,Complete,18617,Mykola Matviyenko,Ground Pass,Right Foot,58.839424,17.17299,48.9,12.0
fffe4a4e-9a8f-4dba-96f3-d438ebada1bc,2371,2,00:06:40.350,51,,65,From Throw In,Ukraine,Mykola Matviyenko,Left Center Back,1.506674,3795187,18617,,,,,0.9803072557702234,Complete,39136,Illia Zabarnyi,Ground Pass,Right Foot,45.11326,16.583088,46.4,42.3
d42707ae-75ba-4cca-a5e0-a25cda9664b6,2374,2,00:06:46.712,51,,65,From Throw In,Ukraine,Illia Zabarnyi,Right Center Back,0.927604,3795187,39136,,,,,0.9512761859362758,Complete,3575,Oleksandr Zinchenko,Ground Pass,Right Foot,55.84293,47.440514,64.5,45.2
fd0fffe7-f688-4b65-a3ce-1facfbd0b09c,2376,2,00:06:47.640,51,,65,From Throw In,Ukraine,Oleksandr Zinchenko,Left Center Midfield,0.722208,3795187,3575,,,,,0.994769894683453,Complete,16514,Serhii Sydorchuk,Ground Pass,Left Foot,64.02728,43.56839,58.4,37.4
5d2c6005-9ead-4da1-8f1f-3ce6e4355b78,2379,2,00:06:49.562,51,,65,From Throw In,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,1.721683,3795187,16514,,,,,0.9606827954204848,Complete,20827,Vitalii Mykolenko,Ground Pass,Right Foot,60.24881,32.661396,77.5,7.0
a3315d9c-a9d8-49da-8c9c-5a3b8ef025c2,2383,2,00:06:52.884,51,,65,From Throw In,Ukraine,Vitalii Mykolenko,Left Back,1.307379,3795187,20827,True,,,,0.9866142566829784,Complete,16514,Serhii Sydorchuk,Ground Pass,Left Foot,80.03571,4.94719,67.5,20.9
1cf885d8-3e72-40ea-a09e-a86efe5ca978,2386,2,00:06:58.191,51,,65,From Throw In,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,1.380927,3795187,16514,,,,,0.9303183696782202,Complete,20827,Vitalii Mykolenko,Ground Pass,Right Foot,71.01215,21.700745,85.9,8.1
823fbba9-4b29-4e10-8621-f8afabc0d924,2389,2,00:07:00.584,52,,65,From Throw In,Ukraine,Vitalii Mykolenko,Left Back,0.880157,3795187,20827,,,,,0.9548773388001406,Complete,16509,Viktor Tsygankov,Ground Pass,Left Foot,87.4856,3.75631,95.1,14.3
d39b2743-c8dc-4ebc-a663-c4d96a2893ae,2393,2,00:07:03.789,52,,65,From Throw In,Ukraine,Viktor Tsygankov,Left Wing,0.99768,3795187,16509,True,,,,0.9330707680133316,Complete,23649,Roman Yaremchuk,Ground Pass,Right Foot,97.16766,6.29107,95.9,22.7
7abe956e-9631-4734-9a5a-47c8193bd6c1,2397,2,00:07:05.693,52,,65,From Throw In,Ukraine,Roman Yaremchuk,Center Forward,0.899169,3795187,23649,,,,,0.9512970727842144,Complete,20827,Vitalii Mykolenko,Ground Pass,Right Foot,95.954475,14.22683,97.8,6.0
7569ef09-a2f1-4a09-9e5f-bc1fea55ff73,2401,2,00:07:08.495,52,,65,From Throw In,Ukraine,Vitalii Mykolenko,Left Back,0.720892,3795187,20827,True,,,,0.8743725235030595,Complete,23649,Roman Yaremchuk,Ground Pass,Left Foot,98.798164,3.93786,102.9,20.7
9f18c55c-c2c7-4496-ae73-b3e166090a3a,2405,2,00:07:26.784,52,Throw-in,66,From Throw In,Ukraine,Vitalii Mykolenko,Left Back,1.314333,3795187,20827,,,True,,0.9667012145945214,Complete,16514,Serhii Sydorchuk,Low Pass,,67.5,0.1,62.9,26.2
05f4baab-d785-4a7b-ba2b-747883f2b315,2407,2,00:07:33.400,52,,66,From Throw In,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,1.319577,3795187,16514,,,,,0.9868433940824368,Complete,21294,Mykola Shaparenko,Ground Pass,Right Foot,60.081146,35.89897,56.1,58.7
705b90d2-a6cb-41e7-a1b5-5d1b85c76458,2410,2,00:07:37.855,52,,66,From Throw In,Ukraine,Mykola Shaparenko,Right Center Midfield,0.799331,3795187,21294,,,,,0.9584764290369371,Complete,31900,Oleksandr Karavaev,Ground Pass,Right Foot,57.3,71.0,63.3,78.2
f9ee0e47-d037-4525-80b5-2288dceaeba2,2413,2,00:07:39.581,52,,66,From Throw In,Ukraine,Oleksandr Karavaev,Right Back,0.932312,3795187,31900,,,,,0.9937331031568118,Complete,21294,Mykola Shaparenko,Ground Pass,Right Foot,64.20276,76.973015,57.3,72.4
3db6f6d3-1728-44fd-a5a3-29ad58ff265a,2416,2,00:07:41.433,52,,66,From Throw In,Ukraine,Mykola Shaparenko,Right Center Midfield,0.691977,3795187,21294,,,,,0.8911325896878799,Complete,8830,Andriy Yarmolenko,Ground Pass,Right Foot,57.02652,65.854355,65.0,70.1
f3febe3d-d110-41d6-970c-d0a037fedbaf,2418,2,00:07:42.125,52,,66,From Throw In,Ukraine,Andriy Yarmolenko,Right Wing,0.745446,3795187,8830,,,,,0.9922454037131724,Complete,21294,Mykola Shaparenko,Ground Pass,Right Foot,65.64595,65.77079,58.4,66.6
47fd20c9-6bd3-49c8-953c-8de01548d33a,2421,2,00:07:45.174,52,,66,From Throw In,Ukraine,Mykola Shaparenko,Right Center Midfield,1.116955,3795187,21294,,,,,0.9932252640951644,Complete,39136,Illia Zabarnyi,Ground Pass,Right Foot,60.844692,55.750862,50.6,50.4
f8d53b05-adee-4485-b8d9-117401fa7735,2424,2,00:07:47.602,52,,66,From Throw In,Ukraine,Illia Zabarnyi,Right Center Back,1.13126,3795187,39136,,,,,0.9887740986624356,Complete,18617,Mykola Matviyenko,Ground Pass,Right Foot,55.12179,31.13787,56.7,32.1
d99e28b5-15f6-48f3-b745-43462cc1f1e4,2427,2,00:07:50.210,52,,66,From Throw In,Ukraine,Mykola Matviyenko,Left Center Back,1.299575,3795187,18617,,,,,0.8481641317039026,Complete,16509,Viktor Tsygankov,Low Pass,Left Foot,62.16795,26.080868,78.1,6.0
54efdc45-f4f7-4e73-b070-9ebff28cf52c,2431,2,00:07:52.079,52,,66,From Throw In,Ukraine,Viktor Tsygankov,Left Wing,0.025256,3795187,16509,,,,,0.004350151916880211,Incomplete,3575,Oleksandr Zinchenko,Low Pass,Right Foot,79.78764,3.88254,81.5,5.4
f1d18037-e906-4a50-b099-8ecbea6801c8,2434,2,00:07:57.844,52,Throw-in,67,From Throw In,Ukraine,Oleksandr Zinchenko,Left Center Midfield,1.526236,3795187,3575,,,True,,0.9523541734260856,Complete,20827,Vitalii Mykolenko,Low Pass,,93.9,0.1,71.9,6.6
0f1fbb26-4a20-4c16-a5f9-875d945e0c19,2436,2,00:08:00.033,53,,67,From Throw In,Ukraine,Vitalii Mykolenko,Left Back,1.336239,3795187,20827,,,,,0.9960150036685596,Complete,18617,Mykola Matviyenko,Ground Pass,Left Foot,75.9779,3.91935,57.9,21.3
