id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
7034abe1-1da2-4b25-ba50-c7b6153582e4,411,1,8,Throw-in,20,From Throw In,Spain,Marcos Llorente Moreno,Right Back,0.954471,3788762,6840,,,,Complete,5199,Jorge Resurrección Merodio,Low Pass,,104.00124,80.23843,99.1,73.5
005a967a-db6b-497a-92cf-62e6b34091b3,414,1,8,,20,From Throw In,Spain,Jorge Resurrección Merodio,Right Center Midfield,1.541245,3788762,5199,,,,Incomplete,,,High Pass,Right Foot,100.6686,73.23693,107.9,33.7
1611263f-389a-42ce-b51a-2dc8ebbe84a6,424,1,8,Recovery,20,From Throw In,Poland,Piotr Zieliński,Center Defensive Midfield,2.812887,3788762,5660,,,,Incomplete,5668,Robert Lewandowski,High Pass,Right Foot,20.16941,27.093758,55.9,44.5
4d665313-9ad1-4ac4-b575-903bc8dd2b41,426,1,8,Recovery,20,From Throw In,Spain,Pau Francisco Torres,Left Center Back,2.47985,3788762,6892,,,,Incomplete,,,High Pass,Head,62.318295,39.505795,62.1,42.4
b18004b6-d7b3-47be-96f8-678b5ad104d8,428,1,8,Recovery,20,From Throw In,Poland,Robert Lewandowski,Left Center Forward,1.415133,3788762,5668,True,,,Incomplete,5660,Piotr Zieliński,Ground Pass,Right Foot,59.42658,33.806824,57.0,23.5
31b3966f-6fa6-4e06-ab4b-37ee32c39abb,431,1,8,Recovery,20,From Throw In,Spain,Jorge Resurrección Merodio,Right Center Midfield,1.199881,3788762,5199,True,,,Complete,6840,Marcos Llorente Moreno,Ground Pass,Right Foot,61.511425,56.185738,71.6,70.4
61e75afb-baa2-4a6f-9611-a23ff0a3d8ff,434,1,8,,20,From Throw In,Spain,Marcos Llorente Moreno,Right Back,1.349532,3788762,6840,,,,Complete,6766,Gerard Moreno Balaguero,Ground Pass,Right Foot,71.82375,75.0959,87.1,72.5
9ea0ed8b-3a61-4c8d-8589-007408c4e825,437,1,8,,20,From Throw In,Spain,Gerard Moreno Balaguero,Right Wing,1.05353,3788762,6766,,,,Complete,6765,Rodrigo Hernández Cascante,Ground Pass,Right Foot,93.1,69.9,85.2,63.7
a38abe1d-1458-408d-bb34-78fd91698315,440,1,8,,20,From Throw In,Spain,Rodrigo Hernández Cascante,Center Defensive Midfield,1.541582,3788762,6765,,,,Complete,6892,Pau Francisco Torres,Low Pass,Right Foot,82.207855,64.09602,64.7,34.2
161ce475-981a-448b-bf59-05bbc1fb846d,443,1,8,,20,From Throw In,Spain,Pau Francisco Torres,Left Center Back,1.565804,3788762,6892,,,,Complete,5211,Jordi Alba Ramos,Ground Pass,Left Foot,66.169136,34.447662,76.2,9.6
2e508007-ef19-48f4-aa01-957670e642e7,446,1,8,,20,From Throw In,Spain,Jordi Alba Ramos,Left Back,1.422761,3788762,5211,,,,Complete,30486,Pedro González López,Ground Pass,Left Foot,78.69221,11.959395,78.1,17.0
6d9d2dc9-10b5-4290-a5cd-87918a88ef3f,449,1,8,,20,From Throw In,Spain,Pedro González López,Left Center Midfield,1.410587,3788762,30486,,,,Complete,6765,Rodrigo Hernández Cascante,Ground Pass,Left Foot,85.752556,17.206387,83.1,27.1
b5c28eb4-e75c-485b-be85-439725df4e8d,452,1,8,,20,From Throw In,Spain,Rodrigo Hernández Cascante,Center Defensive Midfield,1.485933,3788762,6765,,,,Complete,5199,Jorge Resurrección Merodio,Ground Pass,Right Foot,82.20362,29.801258,80.1,45.5
692fd957-be60-429d-a718-ee8f2dd23604,455,1,9,,20,From Throw In,Spain,Jorge Resurrección Merodio,Right Center Midfield,1.269839,3788762,5199,,,,Complete,6840,Marcos Llorente Moreno,Ground Pass,Right Foot,80.1769,55.387363,91.6,70.5
591a7724-898c-43ce-bcdf-3de41a493eff,458,1,9,,20,From Throw In,Spain,Marcos Llorente Moreno,Right Back,1.052934,3788762,6840,,,,Complete,5199,Jorge Resurrección Merodio,Ground Pass,Right Foot,90.14248,74.22705,80.1,63.9
91087893-f916-482e-9134-e187d7cb4e78,461,1,9,,20,From Throw In,Spain,Jorge Resurrección Merodio,Right Center Midfield,0.758121,3788762,5199,,,,Complete,6765,Rodrigo Hernández Cascante,Ground Pass,Left Foot,77.346504,62.12221,82.6,51.3
638b34c2-5e23-4735-a614-2bcc67d8ba6b,463,1,9,,20,From Throw In,Spain,Rodrigo Hernández Cascante,Center Defensive Midfield,1.124038,3788762,6765,,,,Complete,4353,Aymeric Laporte,Ground Pass,Left Foot,81.93535,53.77413,65.9,61.5
ce100d93-cf0c-43c0-b05d-29c0cc0ae648,466,1,9,,20,From Throw In,Spain,Aymeric Laporte,Right Center Back,1.817095,3788762,4353,,,,Complete,6892,Pau Francisco Torres,Ground Pass,Right Foot,46.03814,54.39507,52.7,25.4
71dca486-1883-47e2-9646-43906c6becc2,469,1,9,,20,From Throw In,Spain,Pau Francisco Torres,Left Center Back,1.552712,3788762,6892,,,,Complete,30486,Pedro González López,Ground Pass,Right Foot,75.87207,20.209293,84.6,3.4
9160ed16-4b3d-4f11-a842-ba6c1b8662ed,474,1,9,,20,From Throw In,Spain,Pedro González López,Left Center Midfield,1.475289,3788762,30486,True,,,Complete,5211,Jordi Alba Ramos,Low Pass,Right Foot,95.7,17.0,103.6,5.3
e930deae-0065-4361-901c-47fc6f4a0471,477,1,9,,20,From Throw In,Spain,Jordi Alba Ramos,Left Back,0.717379,3788762,5211,,,,Complete,3477,Álvaro Borja Morata Martín,Ground Pass,Left Foot,105.05902,6.345722,97.2,8.1
2304f18d-f15d-42b4-88f7-f6881d93937a,480,1,9,,20,From Throw In,Spain,Álvaro Borja Morata Martín,Center Forward,1.823345,3788762,3477,,,,Complete,6840,Marcos Llorente Moreno,Ground Pass,Right Foot,94.206345,21.8823,92.5,58.8
f9e2dbfc-9836-4c8a-a4fe-f38e883002d2,484,1,9,,20,From Throw In,Spain,Marcos Llorente Moreno,Right Back,0.837548,3788762,6840,,,,Complete,6765,Rodrigo Hernández Cascante,Ground Pass,Right Foot,87.0691,38.787727,77.3,30.5
f678aca4-2fb4-47d6-8611-cb677002a5e0,487,1,9,,20,From Throw In,Spain,Rodrigo Hernández Cascante,Center Defensive Midfield,0.832823,3788762,6765,,,,Complete,30486,Pedro González López,Ground Pass,Right Foot,78.475586,28.66587,84.3,15.5
6c19d7d0-b33e-4e9f-8725-f1cd18069329,491,1,9,,20,From Throw In,Spain,Pedro González López,Left Center Midfield,1.267234,3788762,30486,True,,,Complete,5211,Jordi Alba Ramos,Ground Pass,Right Foot,84.99623,11.73532,91.0,3.1
818dc821-fed6-4c67-98a4-a6645fd92ad6,494,1,9,,20,From Throw In,Spain,Jordi Alba Ramos,Left Back,1.187167,3788762,5211,,,,Complete,16532,Daniel Olmo Carvajal,Ground Pass,Left Foot,90.345535,3.97156,91.2,20.0
