id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,out,counterpress,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y,passing_accuracy
3b76e47e-9cb6-476d-bfcb-6fb08eeb7eea,1615,2,00:01:05.247,46,,80,From Free Kick,Wales,Joe Allen,Left Defensive Midfield,2.016377,3794689,10931,True,,,,0.9822144624688444,Complete,4767,Chris Mepham,Ground Pass,Right Foot,55.44589,30.077343,40.0,51.3,0.85 (44/52)
14b8654d-f901-4c56-bc46-c048350c5be4,1618,2,00:01:08.932,46,,80,From Free Kick,Wales,Chris Mepham,Right Center Back,1.422257,3794689,4767,,,,,0.9831717231704088,Complete,34794,Neco Williams,Ground Pass,Right Foot,40.408714,49.177155,45.2,75.6,0.98 (42/43)
1b763c5e-53bb-40af-9c18-593b32b1e912,1621,2,00:01:12.550,46,,80,From Free Kick,Wales,Neco Williams,Right Back,1.48086,3794689,34794,,,,,0.9914912082457789,Complete,4767,Chris Mepham,Ground Pass,Right Foot,47.001335,76.44804,32.5,65.2,0.85 (41/48)
a19058d7-2371-4986-8d50-4f53ce470bce,1624,2,00:01:15.424,46,,80,From Free Kick,Wales,Chris Mepham,Right Center Back,0.809429,3794689,4767,,,,,0.9475526522182136,Complete,22074,Joseff Morrell,Ground Pass,Right Foot,33.14514,58.42705,46.6,60.3,0.98 (42/43)
0de9d4cf-3bbc-4a72-a2cc-471e4c43c708,1627,2,00:01:19.150,46,,80,From Free Kick,Wales,Joseff Morrell,Right Defensive Midfield,1.371072,3794689,22074,,,,,0.9656739132998792,Complete,3517,Aaron Ramsey,Ground Pass,Right Foot,46.26319,49.841537,54.2,73.6,0.88 (28/32)
432bb943-6766-41be-b62c-c46b33459c8b,1630,2,00:01:22.422,46,,80,From Free Kick,Wales,Aaron Ramsey,Center Attacking Midfield,2.307748,3794689,3517,,,,,0.3510097683905879,Complete,3853,Kieffer Roberto Francisco Moore,High Pass,Right Foot,57.763336,72.10072,97.8,45.2,0.79 (37/47)
e45a79db-8233-48a3-a5c4-efc8f8f9615d,1635,2,00:01:31.068,46,,81,Regular Play,Denmark,Kasper Schmeichel,Goalkeeper,1.395669,3794689,3815,,True,,,0.99312561114373,Complete,8815,Jannik Vestergaard,Ground Pass,Keeper Arm,7.8,45.1,17.3,32.7,0.7 (16/23)
2912d536-8e9c-43f8-a1c3-a6b7dcaba70a,1637,2,00:01:36.602,46,,81,Regular Play,Denmark,Jannik Vestergaard,Left Center Back,1.654119,3794689,8815,,,,,0.991376199756407,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,18.601315,31.76205,17.0,53.4,0.91 (52/57)
0495e609-9eb0-427d-9b1d-097534f44d94,1640,2,00:01:40.449,46,,81,Regular Play,Denmark,Simon Thorup Kjær,Right Center Back,1.519532,3794689,5534,,,,,0.9736889754981544,Complete,5524,Jens Stryger Larsen,Ground Pass,Right Foot,18.435862,57.07313,28.5,74.9,0.92 (48/52)
4456e697-3b6a-4158-9bd0-db7add922024,1643,2,00:01:43.696,46,,81,Regular Play,Denmark,Jens Stryger Larsen,Right Back,3.182379,3794689,5524,,,,,0.2374778278347108,Incomplete,6302,Kasper Dolberg,High Pass,Right Foot,29.005613,77.49416,72.3,52.0,0.7 (43/61)
f1dc684b-389c-40fa-99e3-3196d668bc9e,1647,2,00:01:48.656,46,,82,Regular Play,Wales,Chris Mepham,Right Center Back,0.614692,3794689,4767,,,,,0.9828845376776356,Complete,22074,Joseff Morrell,Ground Pass,Right Foot,50.85787,29.682198,56.1,34.6,0.98 (42/43)
64580442-4c84-478a-af35-9fae82cc0280,1650,2,00:01:51.497,46,,82,Regular Play,Wales,Joseff Morrell,Right Defensive Midfield,1.792826,3794689,22074,,,,,0.9771204591873718,Complete,34794,Neco Williams,Ground Pass,Right Foot,57.35397,41.521137,60.0,72.4,0.88 (28/32)
c90a7e34-3c1f-47cd-9094-df31493acfd1,1654,2,00:01:54.239,46,,82,Regular Play,Wales,Neco Williams,Right Back,3.300022,3794689,34794,True,,,,0.1783416228031605,Incomplete,11252,Daniel James,Low Pass,Right Foot,59.861824,69.595566,110.9,45.5,0.85 (41/48)
9eab5368-90ef-4071-bb9c-b0120ce27aad,1658,2,00:02:05.524,47,,82,Regular Play,Denmark,Kasper Schmeichel,Goalkeeper,3.918432,3794689,3815,,,,,0.39309312847748457,Complete,16554,Joakim Mæhle,High Pass,Right Foot,14.8,36.0,58.5,2.2,0.7 (16/23)
f675c2c2-87d6-48d0-8ee3-7808f4710f77,1668,2,00:02:18.472,47,Throw-in,83,From Throw In,Wales,Aaron Ramsey,Center Attacking Midfield,1.01756,3794689,3517,,,,,0.9706507210658832,Complete,22074,Joseff Morrell,Low Pass,,68.88134,77.2581,69.9,69.1,0.79 (37/47)
28170a3c-a2a3-4389-86ce-40c9d91da9c9,1670,2,00:02:19.489,47,,83,From Throw In,Wales,Joseff Morrell,Right Defensive Midfield,0.819218,3794689,22074,,,,,0.9834459638910091,Complete,3517,Aaron Ramsey,Low Pass,Right Foot,69.21966,69.94037,66.9,77.2,0.88 (28/32)
820ef26f-1023-4674-9dbd-e195f348582e,1673,2,00:02:20.308,47,,83,From Throw In,Wales,Aaron Ramsey,Center Attacking Midfield,2.813256,3794689,3517,,,,,0.8451663810582793,Complete,4767,Chris Mepham,High Pass,Right Foot,65.81279,77.92663,35.8,75.0,0.79 (37/47)
2d898100-1cf0-4805-a61d-7809e44c7361,1677,2,00:02:25.369,47,,83,From Throw In,Wales,Chris Mepham,Right Center Back,2.030219,3794689,4767,,,,,0.9879051794461584,Complete,11250,Joe Rodon,Ground Pass,Right Foot,42.741844,65.9952,36.4,42.6,0.98 (42/43)
5f139373-b65e-4642-9277-b481977188a8,1680,2,00:02:30.667,47,,83,From Throw In,Wales,Joe Rodon,Left Center Back,1.09059,3794689,11250,,,,,0.9507068030506822,Complete,6399,Gareth Frank Bale,Ground Pass,Right Foot,49.83456,27.423363,62.6,13.6,0.92 (36/39)
b51b6622-3bdf-466c-8f11-91649a220b2c,1682,2,00:02:31.758,47,,83,From Throw In,Wales,Gareth Frank Bale,Left Wing,1.440248,3794689,6399,,,,,0.8731600625915826,Complete,3853,Kieffer Roberto Francisco Moore,Ground Pass,Left Foot,65.192566,12.75055,81.4,27.8,0.71 (24/34)
37856aa2-94e0-4a2e-a49c-37a3366bbb6d,1686,2,00:02:34.668,47,Recovery,83,From Throw In,Denmark,Andreas Christensen,Center Defensive Midfield,1.264879,3794689,3959,,,,,0.7167741611797006,Incomplete,4447,Martin Braithwaite Christensen,Low Pass,Right Foot,37.378944,52.60255,58.7,68.9,0.81 (22/27)
83a1ae1d-6045-4097-b379-9ae3b409f37d,1690,2,00:02:38.357,47,Recovery,84,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Center Midfield,0.726261,3794689,3570,True,,,,0.9975221515573086,Complete,5524,Jens Stryger Larsen,Ground Pass,Right Foot,42.336872,65.40382,31.3,71.1,0.87 (53/61)
7c649bac-67d6-4adf-93f8-616fbcf9a307,1694,2,00:02:39.817,47,,84,Regular Play,Denmark,Jens Stryger Larsen,Right Back,0.915264,3794689,5524,True,,,,0.6718658229916185,Complete,3570,Pierre-Emile Højbjerg,Low Pass,Right Foot,30.735708,71.12008,42.7,66.5,0.7 (43/61)
ca4a48e6-5ad9-4cdf-af2a-4e5bf715363d,1697,2,00:02:42.049,47,,84,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Center Midfield,2.019975,3794689,3570,,,,,0.4725072349981908,Complete,4447,Martin Braithwaite Christensen,High Pass,Right Foot,45.616188,65.41967,72.0,77.3,0.87 (53/61)
327a87d5-acc5-4dfd-b18e-0200fcbe0e5a,1701,2,00:02:49.942,47,,84,Regular Play,Denmark,Martin Braithwaite Christensen,Right Wing,1.059965,3794689,4447,True,,,,0.5502177160148278,Incomplete,24443,Mikkel Damsgaard,Ground Pass,Right Foot,110.472534,58.07464,110.9,34.9,0.71 (24/34)
7d934b4c-aeac-4005-b01b-cfd4a9ed0b26,1709,2,00:04:16.631,49,Kick Off,85,From Kick Off,Wales,Aaron Ramsey,Center Attacking Midfield,1.91727,3794689,3517,,True,,,0.9978522020650856,Complete,10931,Joe Allen,Ground Pass,Right Foot,61.0,40.1,56.4,28.6,0.79 (37/47)
719bb5ce-904d-4787-830d-c052b5ca6122,1711,2,00:04:20.138,49,,85,From Kick Off,Wales,Joe Allen,Left Defensive Midfield,1.518956,3794689,10931,,True,,,0.9942733065310644,Complete,3086,Ben Davies,Ground Pass,Right Foot,56.4,28.6,47.8,10.0,0.85 (44/52)
283d6ede-efd1-455a-a1f0-366cf97b0c10,1713,2,00:04:22.955,49,,85,From Kick Off,Wales,Ben Davies,Left Back,1.06999,3794689,3086,,,,,0.951844900786513,Complete,3517,Aaron Ramsey,Ground Pass,Left Foot,47.99831,14.21755,62.1,27.7,0.75 (27/36)
5ebcc294-f6d5-40ba-a22e-2a4e3e1dcba0,1716,2,00:04:24.935,49,,85,From Kick Off,Wales,Aaron Ramsey,Center Attacking Midfield,0.904747,3794689,3517,,,,,0.9128605390282248,Complete,3853,Kieffer Roberto Francisco Moore,Ground Pass,Left Foot,62.66442,24.70916,75.7,22.2,0.79 (37/47)
c79c4385-8601-4c48-9dcc-3bee9c56085a,1719,2,00:04:25.839,49,,85,From Kick Off,Wales,Kieffer Roberto Francisco Moore,Center Forward,1.90082,3794689,3853,True,,,,0.9643395621566712,Incomplete,10931,Joe Allen,Ground Pass,Right Foot,74.26977,21.868,68.8,12.4,0.27 (3/11)
40ba13dc-858a-465c-ab34-aa152b778460,1723,2,00:04:30.873,49,,85,From Kick Off,Denmark,Pierre-Emile Højbjerg,Right Center Midfield,1.413169,3794689,3570,,,,,0.6874349337333666,Incomplete,24443,Mikkel Damsgaard,Low Pass,Right Foot,68.583786,66.66501,99.9,39.9,0.87 (53/61)
282e9846-28b7-478e-95eb-363e4d95f527,1729,2,00:04:35.975,49,,85,From Kick Off,Wales,Daniel James,Right Wing,0.908236,3794689,11252,,,,,0.987665436188928,Complete,34794,Neco Williams,Ground Pass,Left Foot,24.214455,52.99375,23.3,65.5,0.75 (15/20)
a334a697-0ea7-457c-b1a9-4513c7f5ce94,1731,2,00:04:36.884,49,,85,From Kick Off,Wales,Neco Williams,Right Back,2.273947,3794689,34794,,,,,0.916495511720778,Complete,3517,Aaron Ramsey,Ground Pass,Right Foot,21.2235,59.51341,36.6,71.0,0.85 (41/48)
67e1105c-96c3-41e3-b344-14d42e6f8887,1733,2,00:04:39.158,49,,85,From Kick Off,Wales,Aaron Ramsey,Center Attacking Midfield,1.678976,3794689,3517,,,,,0.7258399087919869,Incomplete,34794,Neco Williams,Low Pass,Right Foot,37.9277,66.31514,46.3,65.2,0.79 (37/47)
a0223381-0e2d-483d-984a-2924210b6417,1741,2,00:04:45.207,49,,85,From Kick Off,Denmark,Jannik Vestergaard,Left Center Back,2.053312,3794689,8815,True,,,,0.941708915605462,Incomplete,,,Ground Pass,Right Foot,73.0,17.9,79.7,8.4,0.91 (52/57)
a5bfaed8-c024-4d13-ada7-7b0fe856598f,1744,2,00:04:48.173,49,,85,From Kick Off,Wales,Neco Williams,Right Back,1.212281,3794689,34794,,,,,0.9240001654442108,Out,11252,Daniel James,Ground Pass,Right Foot,43.8163,66.97415,56.8,80.0,0.85 (41/48)
3f1332fa-f369-475a-9de8-235ce144c4d6,1746,2,00:05:00.274,50,Throw-in,86,From Throw In,Denmark,Joakim Mæhle,Left Back,1.929807,3794689,16554,,,,,0.9899739316428304,Complete,8815,Jannik Vestergaard,Low Pass,,55.4,0.1,42.0,5.1,0.86 (37/43)
adbb5120-1291-4614-8b53-2d36f846db9b,1749,2,00:05:03.791,50,,86,From Throw In,Denmark,Jannik Vestergaard,Left Center Back,2.16972,3794689,8815,,,,,0.9927795483034108,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,42.899445,11.687883,27.5,36.5,0.91 (52/57)
1bddbb75-0c4b-427f-bb70-38f2a6ecd867,1752,2,00:05:08.360,50,,86,From Throw In,Denmark,Simon Thorup Kjær,Right Center Back,1.3782,3794689,5534,,,,,0.9761516992353659,Complete,5524,Jens Stryger Larsen,Ground Pass,Right Foot,31.094406,49.961796,39.9,72.7,0.92 (48/52)
646b61e3-6802-45e8-91cb-7cddd02fb13e,1755,2,00:05:12.998,50,,86,From Throw In,Denmark,Jens Stryger Larsen,Right Back,1.39647,3794689,5524,,,,,0.9879051794461584,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,40.229916,75.984344,24.2,54.1,0.7 (43/61)
bf7dc9e9-aa7e-4b83-acf8-5d7bf3cb3ac7,1758,2,00:05:15.156,50,,86,From Throw In,Denmark,Simon Thorup Kjær,Right Center Back,1.660044,3794689,5534,,,,,0.9785847371424238,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,25.69472,55.815952,23.2,27.4,0.92 (48/52)
ee6fc83d-cd48-41ac-bf1c-42c5ca3fba85,1761,2,00:05:18.577,50,,86,From Throw In,Denmark,Jannik Vestergaard,Left Center Back,1.252305,3794689,8815,,,,,0.9878756563718326,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,24.045084,34.500313,23.7,50.3,0.91 (52/57)
a0fda3f2-3f22-4173-b680-ef864475703a,1764,2,00:05:23.542,50,,86,From Throw In,Denmark,Simon Thorup Kjær,Right Center Back,1.503431,3794689,5534,,,,,0.9876778251388544,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Left Foot,32.9,52.4,33.2,72.3,0.92 (48/52)
b22eec43-467f-4089-96d2-bb2a6ddbdfa5,1767,2,00:05:27.129,50,,86,From Throw In,Denmark,Pierre-Emile Højbjerg,Right Center Midfield,3.116006,3794689,3570,,,,,0.9714294615640264,Complete,3815,Kasper Schmeichel,Ground Pass,Right Foot,36.17944,77.23703,11.8,46.5,0.87 (53/61)
350f75ca-b350-468e-9758-95374e84bccd,1770,2,00:05:31.248,50,,86,From Throw In,Denmark,Kasper Schmeichel,Goalkeeper,1.386541,3794689,3815,,,,,0.9652446501123928,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,9.294174,46.648674,16.3,32.9,0.7 (16/23)
a5ef8060-17d9-4ac8-b8b1-c1ee8204af98,1773,2,00:05:35.035,50,,86,From Throw In,Denmark,Jannik Vestergaard,Left Center Back,1.242026,3794689,8815,,,,,0.9258908799284116,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,19.568892,33.96681,35.8,38.9,0.91 (52/57)
e5dc0f0d-1716-4cde-9ae8-d351a03e10b6,1776,2,00:05:36.357,50,,86,From Throw In,Denmark,Pierre-Emile Højbjerg,Right Center Midfield,1.137787,3794689,3570,,,,,0.9932545881515158,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,34.16928,42.052593,22.3,29.8,0.87 (53/61)
6bb80c30-7c7c-456d-93e8-4ff517a7f8b6,1779,2,00:05:38.845,50,,86,From Throw In,Denmark,Jannik Vestergaard,Left Center Back,1.379209,3794689,8815,,,,,0.9871106000786692,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,23.469555,37.611027,22.5,54.4,0.91 (52/57)
d9195e7d-a397-42c2-849a-01c68c6e24ab,1782,2,00:05:42.560,50,,86,From Throw In,Denmark,Simon Thorup Kjær,Right Center Back,0.98006,3794689,5534,,,,,0.9764146672918864,Complete,5524,Jens Stryger Larsen,Ground Pass,Right Foot,23.949787,61.555954,34.4,77.0,0.92 (48/52)
25b7e926-910b-4967-9af3-dae7252c2a48,1785,2,00:05:44.618,50,,86,From Throw In,Denmark,Jens Stryger Larsen,Right Back,2.169448,3794689,5524,,,,,0.27225203811784543,Complete,6302,Kasper Dolberg,High Pass,Right Foot,33.66503,79.19623,61.8,68.4,0.7 (43/61)
29aa3720-eefc-43a8-b032-f674d5a1f915,1788,2,00:05:46.788,50,,86,From Throw In,Denmark,Kasper Dolberg,Center Forward,0.962939,3794689,6302,True,,,,0.47988578038397206,Complete,5527,Thomas Delaney,Low Pass,Right Foot,61.631443,68.80891,69.9,71.3,0.64 (9/14)
e64bda10-faf7-48e4-867f-e902f51be66f,1792,2,00:05:50.888,50,,86,From Throw In,Denmark,Thomas Delaney,Left Center Midfield,2.717364,3794689,5527,,,,,0.9472701167480532,Complete,16554,Joakim Mæhle,Ground Pass,Left Foot,82.815346,60.16172,92.0,20.3,0.67 (18/27)
84392e1c-a782-49ee-8c28-e01eb8078f7a,1795,2,00:05:56.536,50,,86,From Throw In,Denmark,Joakim Mæhle,Left Back,1.000658,3794689,16554,,,,,0.5251882297645379,Complete,24443,Mikkel Damsgaard,High Pass,Right Foot,100.3513,27.241623,107.3,37.5,0.86 (37/43)
519b566c-9e0b-45c8-958b-95fb3d632179,1803,2,00:06:05.481,51,,86,From Throw In,Denmark,Kasper Dolberg,Center Forward,1.24939,3794689,6302,,,,,0.960596592479426,Complete,5524,Jens Stryger Larsen,Ground Pass,Right Foot,107.226814,72.8697,98.2,74.9,0.64 (9/14)
e6daaee6-7e65-4c44-a0ba-b1e669fc2e59,1806,2,00:06:09.484,51,,86,From Throw In,Denmark,Jens Stryger Larsen,Right Back,1.256892,3794689,5524,,,,,0.98582346112213,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,98.714,75.522194,92.0,69.1,0.7 (43/61)
58e3e4b7-7a16-4dcb-baa3-d04f0c706dab,1810,2,00:06:10.849,51,,86,From Throw In,Denmark,Pierre-Emile Højbjerg,Right Center Midfield,1.019757,3794689,3570,True,,,,0.92841244625932,Complete,5524,Jens Stryger Larsen,Ground Pass,Right Foot,92.599945,68.17832,95.6,73.4,0.87 (53/61)
2e0111c1-c9f7-46c9-8629-235e27de4b06,1813,2,00:06:11.949,51,,86,From Throw In,Denmark,Jens Stryger Larsen,Right Back,2.037529,3794689,5524,,,,,0.9684874069416164,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,97.61911,77.74702,70.9,67.7,0.7 (43/61)
49cecafe-4e20-47fd-a431-209431573d2c,1816,2,00:06:15.186,51,,86,From Throw In,Denmark,Simon Thorup Kjær,Right Center Back,1.135797,3794689,5534,,,,,0.9761314985286592,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,72.79571,58.974014,78.7,38.9,0.92 (48/52)
d8a71cda-812a-4064-b2cf-2d33fbfbee96,1819,2,00:06:16.503,51,,86,From Throw In,Denmark,Andreas Christensen,Center Defensive Midfield,1.352637,3794689,3959,,,,,0.9932061906716324,Complete,8815,Jannik Vestergaard,Ground Pass,Left Foot,80.00326,39.09111,65.9,44.8,0.81 (22/27)
0a19a6cc-94ec-4fbc-afe6-56e744e341dc,1822,2,00:06:17.923,51,,86,From Throw In,Denmark,Jannik Vestergaard,Left Center Back,1.265664,3794689,8815,,,,,0.9843312837578198,Complete,5534,Simon Thorup Kjær,Ground Pass,Left Foot,66.92955,43.124424,63.0,69.7,0.91 (52/57)
18706591-ed3a-4a66-9847-da2a5378dadc,1825,2,00:06:19.989,51,,86,From Throw In,Denmark,Simon Thorup Kjær,Right Center Back,1.276464,3794689,5534,,,,,0.9497186148988984,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,64.04151,60.430996,73.2,75.6,0.92 (48/52)
77efb963-4a14-46eb-b229-b51aa4d8baac,1828,2,00:06:22.512,51,,86,From Throw In,Denmark,Pierre-Emile Højbjerg,Right Center Midfield,1.381462,3794689,3570,,,,,0.8829738977749745,Complete,5524,Jens Stryger Larsen,Ground Pass,Right Foot,72.79127,72.62277,89.7,75.8,0.87 (53/61)
e786f6d8-a429-4269-a4ef-5bdf0eb3aafc,1831,2,00:06:26.679,51,,86,From Throw In,Denmark,Jens Stryger Larsen,Right Back,2.103692,3794689,5524,,,,,0.7651675381001983,Complete,4447,Martin Braithwaite Christensen,Ground Pass,Right Foot,94.45645,75.740265,111.9,72.0,0.7 (43/61)
d64ad9fd-4014-48b8-bc23-fe4b2085786c,1835,2,00:06:33.447,51,,86,From Throw In,Denmark,Martin Braithwaite Christensen,Right Wing,2.233144,3794689,4447,,,,,0.17722036074571546,Incomplete,,,High Pass,Right Foot,116.4,73.4,110.2,30.8,0.71 (24/34)
442c44c1-0394-49d1-9f06-aa1a4387324b,1838,2,00:06:39.064,51,Recovery,86,From Throw In,Wales,Daniel James,Right Wing,1.57494,3794689,11252,True,True,,,0.31257493936551417,Incomplete,,,Low Pass,Right Foot,29.7,72.2,54.2,58.9,0.75 (15/20)
dd360a4e-867a-41e9-8123-2883761e0889,1839,2,00:06:40.639,51,Recovery,86,From Throw In,Denmark,Jannik Vestergaard,Left Center Back,1.507534,3794689,8815,,,,,0.8497021493074942,Complete,3959,Andreas Christensen,Low Pass,Right Foot,65.9,21.2,74.6,11.0,0.91 (52/57)
3305f549-654e-4fa1-9c22-9255d92d8c9b,1843,2,00:06:43.704,51,,86,From Throw In,Denmark,Andreas Christensen,Center Defensive Midfield,1.003659,3794689,3959,True,,,,0.9570135835896658,Complete,24443,Mikkel Damsgaard,Ground Pass,Right Foot,69.17851,19.24242,75.6,26.7,0.81 (22/27)
760c7914-fa1e-4eb4-87df-fd5b5cd3120b,1851,2,00:06:53.197,51,,86,From Throw In,Denmark,Martin Braithwaite Christensen,Right Wing,1.526176,3794689,4447,,,,,0.9233676145944882,Complete,5524,Jens Stryger Larsen,Ground Pass,Right Foot,111.448906,70.150665,96.1,57.2,0.71 (24/34)
6b2233a7-10df-4a3d-9e62-bd4ce3c819a7,1855,2,00:06:58.473,51,,86,From Throw In,Denmark,Jens Stryger Larsen,Right Back,0.857902,3794689,5524,True,,,,0.785008334994318,Complete,4447,Martin Braithwaite Christensen,Ground Pass,Right Foot,91.488266,73.36313,99.0,77.0,0.7 (43/61)
7cd45890-e684-42e4-869a-7dde5edcf22c,1857,2,00:06:59.331,51,,86,From Throw In,Denmark,Martin Braithwaite Christensen,Right Wing,1.441899,3794689,4447,,,,,0.8906961430750975,Incomplete,3570,Pierre-Emile Højbjerg,Ground Pass,Left Foot,98.6248,77.78393,100.2,59.3,0.71 (24/34)
fa1c465e-a6af-43fa-b4e1-7ce86b0d0549,1861,2,00:07:04.199,52,,87,Regular Play,Wales,Kieffer Roberto Francisco Moore,Center Forward,0.193593,3794689,3853,,,,,0.015916794638410132,Incomplete,,,Low Pass,Left Foot,5.44266,8.043686,8.8,6.2,0.27 (3/11)
ca040589-9971-4419-b452-40a95a8291cf,1863,2,00:07:20.652,52,Throw-in,88,From Throw In,Wales,Ben Davies,Left Back,1.605301,3794689,3086,,True,,,0.9779615954433976,Complete,10931,Joe Allen,Low Pass,,52.4,0.1,50.2,14.3,0.75 (27/36)
76aa6778-d522-4dfa-8b93-dec4a7cd3d8e,1865,2,00:07:22.297,52,,88,From Throw In,Wales,Joe Allen,Left Defensive Midfield,0.617497,3794689,10931,,True,,,0.9813027552287308,Complete,22074,Joseff Morrell,Ground Pass,Right Foot,50.6,15.9,48.8,34.0,0.85 (44/52)
24ae650c-d5e6-412d-8949-f01920297172,1867,2,00:07:23.171,52,,88,From Throw In,Wales,Joseff Morrell,Right Defensive Midfield,1.360596,3794689,22074,,True,,,0.9800069999193362,Complete,4767,Chris Mepham,Ground Pass,Right Foot,50.4,31.7,49.7,54.6,0.88 (28/32)
1b78de52-1aed-452c-a045-98ddfb1773c0,1869,2,00:07:25.848,52,,88,From Throw In,Wales,Chris Mepham,Right Center Back,1.716774,3794689,4767,,,,,0.9525977419901632,Complete,34794,Neco Williams,Ground Pass,Right Foot,53.299706,53.996517,71.9,76.0,0.98 (42/43)
5a0fbdc7-f1f4-494b-a099-70ce885c244b,1872,2,00:07:30.541,52,,88,From Throw In,Wales,Neco Williams,Right Back,1.241568,3794689,34794,,,,,0.992601378706776,Complete,22074,Joseff Morrell,Ground Pass,Right Foot,82.31757,72.60878,71.2,68.4,0.85 (41/48)
0afc22f4-2711-44b2-95bf-0ee8c05b4321,1875,2,00:07:38.537,52,,88,From Throw In,Wales,Joseff Morrell,Right Defensive Midfield,1.234441,3794689,22074,,,,,0.9808887479086084,Complete,11250,Joe Rodon,Ground Pass,Right Foot,72.14901,48.03938,72.1,31.9,0.88 (28/32)
f65508cb-abe5-472d-802c-56b8830cbb9d,1878,2,00:07:40.789,52,,88,From Throw In,Wales,Joe Rodon,Left Center Back,0.817646,3794689,11250,,,,,0.9810798200072895,Complete,6399,Gareth Frank Bale,Ground Pass,Right Foot,76.1,34.0,77.8,28.8,0.92 (36/39)
4a0cbdc3-ccc3-4b59-b1c5-b4be3658dc25,1881,2,00:07:42.251,52,,88,From Throw In,Wales,Gareth Frank Bale,Left Wing,1.142852,3794689,6399,,,,,0.9783382984416484,Complete,22074,Joseff Morrell,Ground Pass,Left Foot,74.97931,32.180225,76.4,50.0,0.71 (24/34)
d81fb910-7002-493f-9d3e-ceb8f6aa209b,1885,2,00:07:46.695,52,,88,From Throw In,Wales,Joseff Morrell,Right Defensive Midfield,0.975607,3794689,22074,,,,,0.8867716141929468,Complete,11252,Daniel James,Ground Pass,Right Foot,89.428314,60.170994,101.4,56.9,0.88 (28/32)
6cfcf84a-efc0-4382-ad50-307be8176bf0,1888,2,00:07:47.670,52,,88,From Throw In,Wales,Daniel James,Right Wing,2.865667,3794689,11252,True,,,,0.4213999448073183,Complete,34794,Neco Williams,Ground Pass,Right Foot,100.29289,56.156715,119.1,68.4,0.75 (15/20)
968388ff-efe3-4833-8a6f-7b566f7acba8,1890,2,00:07:50.536,52,,88,From Throw In,Wales,Neco Williams,Right Back,1.660736,3794689,34794,,,,,0.3254894107816361,Complete,6399,Gareth Frank Bale,High Pass,Right Foot,118.681244,66.27183,110.7,36.9,0.85 (41/48)
6998b637-e248-434d-a97d-88f32472416f,1894,2,00:08:27.604,53,Goal Kick,89,From Goal Kick,Denmark,Kasper Schmeichel,Goalkeeper,2.574076,3794689,3815,,True,,,0.3010967641929596,Complete,16554,Joakim Mæhle,High Pass,Right Foot,6.0,36.0,89.2,12.9,0.7 (16/23)
823ddf89-b4a1-4e23-8005-2bb0ecfc6889,1900,2,00:08:34.400,53,,89,From Goal Kick,Wales,Joseff Morrell,Right Defensive Midfield,0.547427,3794689,22074,,,,,0.9829526346990424,Complete,34794,Neco Williams,Ground Pass,Left Foot,24.39611,70.253654,20.4,71.7,0.88 (28/32)
d00a7d54-defb-4f36-bd3a-e60dfb47ffa1,1904,2,00:08:36.980,53,,89,From Goal Kick,Wales,Neco Williams,Right Back,1.330635,3794689,34794,True,,,,0.41959626317288296,Incomplete,3517,Aaron Ramsey,Low Pass,Right Foot,16.4109,77.059326,41.1,65.5,0.85 (41/48)
7f0a363c-b14e-4420-9a7d-38eedb1c49b9,1906,2,00:08:38.311,53,Interception,89,From Goal Kick,Denmark,Thomas Delaney,Left Center Midfield,0.876088,3794689,5527,,,,True,0.921649193776514,Complete,24443,Mikkel Damsgaard,Low Pass,Left Foot,80.68612,12.385338,83.3,22.9,0.67 (18/27)
8a58f0ca-3eb4-44cc-a8bb-1c369f1f6d0b,1909,2,00:08:40.282,53,,89,From Goal Kick,Denmark,Mikkel Damsgaard,Left Wing,0.879627,3794689,24443,,,,,0.9932031860155393,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,84.02471,26.488054,76.8,33.2,0.88 (15/17)
2fd93e0f-ebd3-4662-a7d7-7285a074c804,1912,2,00:08:43.535,53,,89,From Goal Kick,Denmark,Pierre-Emile Højbjerg,Right Center Midfield,1.53715,3794689,3570,,,,,0.9244946752295136,Complete,16554,Joakim Mæhle,Ground Pass,Right Foot,78.52494,35.719254,93.5,9.6,0.87 (53/61)
